Road Temp Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 04월 21일 11:23:55


날짜/시간 	 #1주변온도 	 #1물체온도 	 #2주변온도 	 #2물체온도 
2021-04-21 11:30:04:861	40.6	34.9	0	0
2021-04-21 11:30:05:876	40.6	35	0	0
2021-04-21 11:30:06:876	40.5	34.9	0	0
2021-04-21 11:30:07:891	40.5	34.8	0	0
2021-04-21 11:30:08:875	40.6	34.9	0	0
2021-04-21 11:30:09:890	40.6	35	0	0
2021-04-21 11:30:10:890	40.7	35.1	0	0
2021-04-21 11:30:11:906	40.8	35.1	0	0
2021-04-21 11:30:12:906	40.8	35.1	0	0
2021-04-21 11:30:13:921	40.9	34.9	0	0
2021-04-21 11:30:14:921	41	34.8	0	0
2021-04-21 11:30:15:936	41	34.8	0	0
2021-04-21 11:30:17:936	41.1	34.8	0	0
2021-04-21 11:30:18:935	41.1	34.8	0	0
2021-04-21 11:30:19:951	41	34.8	0	0
2021-04-21 11:30:20:951	41	34.9	0	0
2021-04-21 11:30:21:966	41	34.9	0	0
2021-04-21 11:30:22:966	41	35.1	0	0
2021-04-21 11:30:23:981	41	35.2	0	0
2021-04-21 11:30:24:988	41	35	0	0
2021-04-21 11:30:27:019	41.1	34.9	0	0
2021-04-21 11:30:27:988	41.2	34.9	0	0
2021-04-21 11:30:29:003	41.2	35	0	0
2021-04-21 11:30:30:003	41.2	35	0	0
2021-04-21 11:30:31:018	41.1	34.9	0	0
2021-04-21 11:30:32:018	41.1	34.9	0	0
2021-04-21 11:30:33:033	41.1	34.9	0	0
2021-04-21 11:30:34:033	41.1	34.9	0	0
2021-04-21 11:30:36:033	40.9	35	0	0
2021-04-21 11:30:37:048	40.8	34.8	0	0
2021-04-21 11:30:38:048	40.8	34.8	0	0
2021-04-21 11:30:39:063	40.8	34.7	0	0
2021-04-21 11:30:40:063	40.6	34.7	0	0
2021-04-21 11:30:41:079	40.4	34.7	0	0
2021-04-21 11:30:42:078	40.4	34.7	0	0
2021-04-21 11:30:43:094	40.6	34.6	0	0
2021-04-21 11:30:45:093	40.8	34.6	0	0
2021-04-21 11:30:46:108	40.8	34.7	0	0
2021-04-21 11:30:47:108	41	34.9	0	0
2021-04-21 11:30:48:124	41.2	34.9	0	0
2021-04-21 11:30:49:123	41.5	35	0	0
2021-04-21 11:30:50:139	41.3	35	0	0
2021-04-21 11:30:51:139	41.3	35	0	0
2021-04-21 11:30:52:154	41.3	35	0	0
2021-04-21 11:30:53:154	41.3	35	0	0
2021-04-21 11:30:54:153	41.1	34.9	0	0
2021-04-21 11:30:55:160	40.9	34.6	0	0
2021-04-21 11:30:56:160	40.9	34.5	0	0
2021-04-21 11:30:57:176	41.2	34.4	0	0
2021-04-21 11:30:58:176	41.4	34.3	0	0
2021-04-21 11:30:59:191	41.4	34.5	0	0
2021-04-21 11:31:00:191	41.4	34.5	0	0
2021-04-21 11:31:01:206	41.4	34.4	0	0
2021-04-21 11:31:02:206	41.6	34.4	0	0
2021-04-21 11:31:04:205	41.6	34.7	0	0
2021-04-21 11:31:05:221	41.4	34.8	0	0
2021-04-21 11:31:06:220	41.4	34.9	0	0
2021-04-21 11:31:07:236	41.4	34.7	0	0
2021-04-21 11:31:08:236	41.4	35	0	0
2021-04-21 11:31:09:251	41.2	35.1	0	0
2021-04-21 11:31:10:251	41.2	35.4	0	0
2021-04-21 11:31:11:266	41.5	35.3	0	0
2021-04-21 11:31:13:266	41.5	34.8	0	0
2021-04-21 11:31:14:265	41.8	34.8	0	0
2021-04-21 11:31:15:281	41.8	35	0	0
2021-04-21 11:31:16:280	41.8	34.8	0	0
2021-04-21 11:31:17:296	42	34.6	0	0
2021-04-21 11:31:18:296	42	34.4	0	0
2021-04-21 11:31:19:311	42	34.4	0	0
2021-04-21 11:31:20:321	42	34.5	0	0
2021-04-21 11:31:21:322	41.8	34.9	0	0
2021-04-21 11:31:22:321	41.5	34.9	0	0
2021-04-21 11:31:23:321	41.5	34.7	0	0
2021-04-21 11:31:24:337	41.5	34.9	0	0
2021-04-21 11:31:25:333	41.5	35.2	0	0
2021-04-21 11:31:26:349	41.5	35.5	0	0
2021-04-21 11:31:27:349	41.5	35.4	0	0
2021-04-21 11:31:28:364	41.5	35.4	0	0
2021-04-21 11:31:29:364	41.7	35.7	0	0
2021-04-21 11:31:30:379	41.7	35.3	0	0
2021-04-21 11:31:31:364	41.7	35.5	0	0
2021-04-21 11:31:32:379	41.7	35.2	0	0
2021-04-21 11:31:33:379	41.7	34.9	0	0
2021-04-21 11:31:34:394	41.7	34.6	0	0
2021-04-21 11:31:35:395	41.7	34.4	0	0
2021-04-21 11:31:36:410	41.7	34.7	0	0
2021-04-21 11:31:37:425	41.7	34.4	0	0
2021-04-21 11:31:38:425	41.7	34.8	0	0
2021-04-21 11:31:39:441	41.5	34.6	0	0
2021-04-21 11:31:41:441	41.5	34.7	0	0
2021-04-21 11:31:42:441	41.5	35	0	0
2021-04-21 11:31:43:457	41.5	35.1	0	0
2021-04-21 11:31:44:456	41.5	34.4	0	0
2021-04-21 11:31:45:472	41.5	34.3	0	0
2021-04-21 11:31:46:472	41.5	34.2	0	0
2021-04-21 11:31:47:487	41.7	34	0	0
2021-04-21 11:31:48:487	41.7	33.6	0	0
2021-04-21 11:31:50:487	41.6	32.6	0	0
2021-04-21 11:31:51:497	41.6	32.4	0	0
2021-04-21 11:31:52:497	41.6	32.7	0	0
2021-04-21 11:31:53:513	41.6	32.7	0	0
2021-04-21 11:31:54:521	41.5	32.5	0	0
2021-04-21 11:31:55:522	41.5	32.7	0	0
2021-04-21 11:31:56:537	41.5	33.4	0	0
2021-04-21 11:31:57:537	41.5	33.9	0	0
2021-04-21 11:31:58:552	41.5	34.3	0	0
2021-04-21 11:31:59:537	41.5	34.5	0	0
2021-04-21 11:32:00:552	41.5	34.4	0	0
2021-04-21 11:32:01:552	41.5	34.2	0	0
2021-04-21 11:32:02:567	41.5	34.1	0	0
2021-04-21 11:32:03:567	41.6	33.8	0	0
2021-04-21 11:32:04:582	41.6	33.4	0	0
2021-04-21 11:32:05:582	41.6	32.7	0	0
2021-04-21 11:32:06:597	41.5	32.5	0	0
2021-04-21 11:32:07:597	41.7	32.4	0	0
2021-04-21 11:32:09:597	41.7	32.2	0	0
2021-04-21 11:32:10:612	41.7	32.2	0	0
2021-04-21 11:32:11:612	41.6	32.3	0	0
2021-04-21 11:32:12:627	41.5	32.3	0	0
2021-04-21 11:32:13:627	41.5	32.3	0	0
2021-04-21 11:32:14:642	41.5	32.4	0	0
2021-04-21 11:32:15:642	41.3	32.4	0	0
2021-04-21 11:32:16:658	41.3	32.6	0	0
2021-04-21 11:32:17:673	41.3	32.4	0	0
2021-04-21 11:32:18:658	41.3	32.5	0	0
2021-04-21 11:32:19:657	41.3	32.7	0	0
2021-04-21 11:32:20:673	41.3	33.1	0	0
2021-04-21 11:32:21:672	41.3	33.1	0	0
2021-04-21 11:32:22:688	41.3	32.9	0	0
2021-04-21 11:32:23:703	41.3	32.9	0	0
2021-04-21 11:32:24:709	41.3	32.6	0	0
2021-04-21 11:32:25:709	41.4	33.1	0	0
2021-04-21 11:32:26:725	41.4	33.2	0	0
2021-04-21 11:32:27:724	41.4	33.3	0	0
2021-04-21 11:32:28:724	41.4	33.1	0	0
2021-04-21 11:32:29:724	41.4	33.5	0	0
2021-04-21 11:32:30:739	41.4	33.9	0	0
2021-04-21 11:32:31:739	41.5	34.1	0	0
2021-04-21 11:32:32:754	41.5	34.5	0	0
2021-04-21 11:32:33:754	41.5	34.5	0	0
2021-04-21 11:32:34:770	41.5	34.6	0	0
2021-04-21 11:32:35:769	41.3	34.6	0	0
2021-04-21 11:32:36:785	41.4	34.6	0	0
2021-04-21 11:32:37:769	41.4	3.4	0	0
2021-04-21 11:32:38:784	41.4	34.8	0	0
2021-04-21 11:32:39:784	41.4	34.8	0	0
2021-04-21 11:32:40:799	41.2	34.8	0	0
2021-04-21 11:32:41:799	41	34.8	0	0
2021-04-21 11:32:42:815	41	34.7	0	0
2021-04-21 11:32:43:815	41.2	34.9	0	0
2021-04-21 11:32:44:830	41.2	34.9	0	0
2021-04-21 11:32:45:830	41.2	35	0	0
2021-04-21 11:32:46:845	41.2	34.8	0	0
2021-04-21 11:32:47:830	41.2	34.8	0	0
2021-04-21 11:32:48:845	41.5	34.8	0	0
2021-04-21 11:32:49:845	41.8	34.8	0	0
2021-04-21 11:32:50:860	41.8	34.8	0	0
2021-04-21 11:32:51:860	41.5	34.5	0	0
2021-04-21 11:32:52:875	41.5	34.4	0	0
2021-04-21 11:32:53:875	41.5	34.4	0	0
2021-04-21 11:32:54:882	41.5	34.4	0	0
2021-04-21 11:32:55:897	41.6	34.4	0	0
2021-04-21 11:32:57:897	41.6	34.1	0	0
2021-04-21 11:32:58:912	41.6	34.2	0	0
2021-04-21 11:32:59:912	41.9	34.2	0	0
2021-04-21 11:33:00:927	41.9	34.3	0	0
2021-04-21 11:33:01:927	41.9	34.3	0	0
2021-04-21 11:33:02:942	41.9	34.2	0	0
2021-04-21 11:33:03:942	41.6	34.2	0	0
2021-04-21 11:33:04:942	41.6	34.2	0	0
2021-04-21 11:33:05:957	41.4	34.6	0	0
2021-04-21 11:33:06:957	41.4	34.6	0	0
2021-04-21 11:33:07:957	41.4	34.6	0	0
2021-04-21 11:33:08:957	41.4	34.6	0	0
2021-04-21 11:33:09:972	41.4	34.6	0	0
2021-04-21 11:33:10:972	41.1	34.7	0	0
2021-04-21 11:33:11:987	41.5	34.6	0	0
2021-04-21 11:33:13:003	41.5	34.5	0	0
2021-04-21 11:33:14:003	41.7	34.7	0	0
2021-04-21 11:33:15:018	41.7	34.7	0	0
2021-04-21 11:33:17:018	41.4	34.7	0	0
2021-04-21 11:33:18:017	41.4	34.7	0	0
2021-04-21 11:33:19:033	41.4	34.7	0	0
2021-04-21 11:33:20:033	41.4	35	0	0
2021-04-21 11:33:21:048	41.4	35.1	0	0
2021-04-21 11:33:22:048	41.5	34.8	0	0
2021-04-21 11:33:23:064	41.5	34.8	0	0
2021-04-21 11:33:24:063	41.8	34.8	0	0
2021-04-21 11:33:25:070	41.8	34.7	0	0
2021-04-21 11:33:26:070	41.8	34.7	0	0
2021-04-21 11:33:27:070	42.1	34.7	0	0
2021-04-21 11:33:28:085	42.1	34.5	0	0
2021-04-21 11:33:29:085	41.8	34.5	0	0
2021-04-21 11:33:30:100	41.8	34.5	0	0
2021-04-21 11:33:31:100	41.8	34.5	0	0
2021-04-21 11:33:32:116	41.8	34.5	0	0
2021-04-21 11:33:33:115	41.8	34.5	0	0
2021-04-21 11:33:34:131	41.8	34.3	0	0
2021-04-21 11:33:35:115	41.8	3.4	0	0
2021-04-21 11:33:36:130	41.7	34.1	0	0
2021-04-21 11:33:37:146	42	34	0	0
2021-04-21 11:33:38:145	42	33.9	0	0
2021-04-21 11:33:39:145	42	33.8	0	0
2021-04-21 11:33:40:161	42	33.8	0	0
2021-04-21 11:33:41:160	42	34.2	0	0
2021-04-21 11:33:42:176	42	34.6	0	0
2021-04-21 11:33:43:175	42	34.7	0	0
2021-04-21 11:33:45:175	42	34.8	0	0
2021-04-21 11:33:46:191	42	34.8	0	0
2021-04-21 11:33:47:190	42	34.8	0	0
2021-04-21 11:33:48:206	42	34.8	0	0
2021-04-21 11:33:49:221	42	34.5	0	0
2021-04-21 11:33:50:221	42	34.2	0	0
2021-04-21 11:33:51:236	42	34.2	0	0
2021-04-21 11:33:52:236	42	34.2	0	0
2021-04-21 11:33:53:236	42	34.2	0	0
2021-04-21 11:33:54:236	42	34.3	0	0
2021-04-21 11:33:55:242	42.1	34.3	0	0
2021-04-21 11:33:56:257	42.1	34.6	0	0
2021-04-21 11:33:57:257	42.1	34.9	0	0
2021-04-21 11:33:58:273	41.7	34.9	0	0
2021-04-21 11:33:59:273	41.7	34.8	0	0
2021-04-21 11:34:00:288	41.7	34.9	0	0
2021-04-21 11:34:01:288	41.7	34.9	0	0
2021-04-21 11:34:02:303	41.7	35.2	0	0
2021-04-21 11:34:04:303	41.4	35.2	0	0
2021-04-21 11:34:05:302	41.4	35	0	0
2021-04-21 11:34:06:318	41.7	35.3	0	0
2021-04-21 11:34:07:318	41.7	35.4	0	0
2021-04-21 11:34:08:333	41.7	35.4	0	0
2021-04-21 11:34:09:333	41.7	35.5	0	0
2021-04-21 11:34:10:348	41.7	35.2	0	0
2021-04-21 11:34:11:348	42.1	35.5	0	0
2021-04-21 11:34:12:363	42.1	35.2	0	0
2021-04-21 11:34:14:363	41.7	34.9	0	0
2021-04-21 11:34:15:363	41.7	35.2	0	0
2021-04-21 11:34:16:378	41.7	35.2	0	0
2021-04-21 11:34:17:378	41.7	35.2	0	0
2021-04-21 11:34:18:393	41.5	35.2	0	0
2021-04-21 11:34:19:393	41.5	34.9	0	0
2021-04-21 11:34:20:408	41.5	35	0	0
2021-04-21 11:34:21:408	41.5	35	0	0
2021-04-21 11:34:22:424	41.5	35	0	0
2021-04-21 11:34:23:408	41.3	34.6	0	0
2021-04-21 11:34:24:423	41.3	34.5	0	0
2021-04-21 11:34:25:430	41.3	34.5	0	0
2021-04-21 11:34:26:430	41.2	34.5	0	0
2021-04-21 11:34:27:446	41.2	34.5	0	0
2021-04-21 11:34:28:446	40.9	34.5	0	0
2021-04-21 11:34:29:461	41.2	34.5	0	0
2021-04-21 11:34:30:461	41.2	34.5	0	0
2021-04-21 11:34:31:476	41.5	34.6	0	0
2021-04-21 11:34:32:476	41.5	34.7	0	0
2021-04-21 11:34:34:491	41.8	34.8	0	0
2021-04-21 11:34:35:491	41.8	34.8	0	0
2021-04-21 11:34:36:506	42.1	34.8	0	0
2021-04-21 11:34:37:506	42.1	34.7	0	0
2021-04-21 11:34:38:521	42.1	34.7	0	0
2021-04-21 11:34:39:521	42.1	34.7	0	0
2021-04-21 11:34:40:536	42.1	34.7	0	0
2021-04-21 11:34:41:537	42.1	34.7	0	0
2021-04-21 11:34:42:552	42.1	34.7	0	0
2021-04-21 11:34:44:552	41.9	34.7	0	0
2021-04-21 11:34:45:552	41.9	34.8	0	0
2021-04-21 11:34:46:567	41.9	34.8	0	0
2021-04-21 11:34:47:567	41.9	34.8	0	0
2021-04-21 11:34:48:582	41.9	34.8	0	0
2021-04-21 11:34:49:582	41.9	34.9	0	0
2021-04-21 11:34:50:597	41.9	34.9	0	0
2021-04-21 11:34:51:597	42.2	34.9	0	0
2021-04-21 11:34:52:612	42.2	35	0	0
2021-04-21 11:34:54:603	42.2	35.1	0	0
2021-04-21 11:34:55:618	42.2	35.1	0	0
2021-04-21 11:34:56:618	42.2	35.2	0	0
2021-04-21 11:34:57:633	42	35.3	0	0
2021-04-21 11:34:58:633	42	35.3	0	0
2021-04-21 11:34:59:648	42	35.3	0	0
2021-04-21 11:35:00:648	42	35.2	0	0
2021-04-21 11:35:01:664	42	35.2	0	0
2021-04-21 11:35:02:663	42	35.2	0	0
2021-04-21 11:35:03:663	42	35.2	0	0
2021-04-21 11:35:04:663	42	35.1	0	0
2021-04-21 11:35:05:678	42.2	35	0	0
2021-04-21 11:35:06:678	42.2	34.9	0	0
2021-04-21 11:35:07:693	42.2	35.1	0	0
2021-04-21 11:35:08:709	41.9	35	0	0
2021-04-21 11:35:09:708	41.9	34.9	0	0
2021-04-21 11:35:10:708	41.9	34.8	0	0
2021-04-21 11:35:11:724	41.9	34.8	0	0
2021-04-21 11:35:12:724	41.9	34.7	0	0
2021-04-21 11:35:13:739	41.9	34.7	0	0
2021-04-21 11:35:14:723	41.9	34.6	0	0
2021-04-21 11:35:15:739	41.9	34.3	0	0
2021-04-21 11:35:16:754	42.3	34.4	0	0
2021-04-21 11:35:17:754	42.3	34.5	0	0
2021-04-21 11:35:18:769	42.3	34.6	0	0
2021-04-21 11:35:19:769	42	34.7	0	0
2021-04-21 11:35:20:784	42	34.8	0	0
2021-04-21 11:35:21:784	41.8	35	0	0
2021-04-21 11:35:22:800	41.8	35.2	0	0
2021-04-21 11:35:23:784	41.8	35.2	0	0
2021-04-21 11:35:24:790	41.8	35.2	0	0
2021-04-21 11:35:25:806	41.8	35.2	0	0
2021-04-21 11:35:26:806	41.8	35.2	0	0
2021-04-21 11:35:27:821	42.1	35.1	0	0
2021-04-21 11:35:28:821	42.1	35.1	0	0
