Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 08월 12일 15:24:51


날짜 	시간 	X축 	Y축 	Z축 	방위 	분당교통량(min/count) 	차량속도(km/h)
2025-08-12	16:20:15[164]	48	22	225	24.6235647861636	0	0
2025-08-12	16:20:15[281]	49	22	227	24.1791071466892	0	0
2025-08-12	16:20:15[371]	50	25	231	26.565051177078	0	0
2025-08-12	16:20:15[481]	45	26	225	30.0183674276091	0	0
2025-08-12	16:20:15[569]	49	31	229	32.3196165081802	0	0
2025-08-12	16:20:15[658]	49	23	229	25.1447856306789	0	0
2025-08-12	16:20:15[772]	47	26	228	28.9509952074668	0	0
2025-08-12	16:20:15[860]	50	25	223	26.565051177078	0	0
2025-08-12	16:20:15[959]	45	25	225	29.0546040990771	0	0
2025-08-12	16:20:16[050]	49	24	223	26.0954241573883	0	0
2025-08-12	16:20:16[143]	48	24	229	26.565051177078	0	0
2025-08-12	16:20:16[243]	49	21	232	23.1985905136482	0	0
2025-08-12	16:20:16[344]	46	22	232	25.5599651718238	0	0
2025-08-12	16:20:16[434]	54	22	226	22.1663458220825	0	0
2025-08-12	16:20:16[545]	49	24	225	26.0954241573883	0	0
2025-08-12	16:20:16[645]	48	23	229	25.6021875514418	0	0
2025-08-12	16:20:16[735]	46	19	223	22.4427533652943	0	0
2025-08-12	16:20:16[836]	46	22	230	25.5599651718238	0	0
2025-08-12	16:20:16[933]	48	24	226	26.565051177078	0	0
2025-08-12	16:20:17[027]	49	23	227	25.1447856306789	0	0
2025-08-12	16:20:17[121]	53	25	227	25.2531633945739	0	0
2025-08-12	16:20:17[275]	45	19	227	22.8905516562483	0	0
2025-08-12	16:20:17[329]	46	23	226	26.565051177078	0	0
2025-08-12	16:20:17[430]	53	19	225	19.7222777644471	0	0
2025-08-12	16:20:17[527]	52	22	227	22.9321004375898	0	0
2025-08-12	16:20:17[618]	45	19	229	22.8905516562483	0	0
2025-08-12	16:20:17[718]	48	23	224	25.6021875514418	0	0
2025-08-12	16:20:17[805]	47	25	230	28.0091767080138	0	0
2025-08-12	16:20:17[929]	46	23	232	26.565051177078	0	0
2025-08-12	16:20:18[015]	45	23	231	27.0720802379928	0	0
2025-08-12	16:20:18[116]	48	29	232	31.1389724369789	0	0
2025-08-12	16:20:18[208]	44	24	226	28.6104596659652	0	0
2025-08-12	16:20:18[308]	48	23	229	25.6021875514418	0	0
2025-08-12	16:20:18[403]	46	24	227	27.5528115767178	0	0
2025-08-12	16:20:18[493]	47	24	233	27.0505970070861	0	0
2025-08-12	16:20:18[593]	49	21	231	23.1985905136482	0	0
2025-08-12	16:20:18[704]	48	18	232	20.5560452195835	0	0
2025-08-12	16:20:18[804]	46	22	231	25.5599651718238	0	0
2025-08-12	16:20:18[938]	49	26	232	27.9509690278902	0	0
2025-08-12	16:20:19[006]	45	20	228	23.9624889745782	0	0
2025-08-12	16:20:19[096]	48	19	226	21.5953104489677	0	0
2025-08-12	16:20:19[317]	50	25	229	26.565051177078	0	0
2025-08-12	16:20:19[317]	46	25	232	28.523118606312	0	0
2025-08-12	16:20:19[380]	45	23	234	27.0720802379928	0	0
2025-08-12	16:20:19[481]	50	30	228	30.9637565320735	0	0
2025-08-12	16:20:19[615]	47	20	225	23.051300916473	0	0
2025-08-12	16:20:19[681]	51	22	232	23.3340412767098	0	0
2025-08-12	16:20:19[781]	52	25	233	25.6768156818382	0	0
2025-08-12	16:20:19[882]	50	27	229	28.3690462932786	0	0
2025-08-12	16:20:19[973]	48	27	229	29.3577535427913	0	0
2025-08-12	16:20:20[074]	50	25	232	26.565051177078	0	0
2025-08-12	16:20:20[171]	46	30	228	33.111341960372	0	0
2025-08-12	16:20:20[268]	46	20	234	23.4985656759521	0	0
2025-08-12	16:20:20[411]	45	26	225	30.0183674276091	0	0
2025-08-12	16:20:20[470]	49	20	230	22.2034785320574	0	0
2025-08-12	16:20:20[570]	46	23	230	26.565051177078	0	0
2025-08-12	16:20:20[661]	45	24	234	28.072486935853	0	0
2025-08-12	16:20:20[761]	47	25	226	28.0091767080138	0	0
2025-08-12	16:20:20[851]	59	24	229	22.1354918781004	0	0
2025-08-12	16:20:20[949]	45	27	228	30.9637565320735	0	0
2025-08-12	16:20:21[044]	47	20	227	23.051300916473	0	0
2025-08-12	16:20:21[173]	50	26	232	27.4744316262771	0	0
2025-08-12	16:20:21[260]	45	21	231	25.0168934781	0	0
2025-08-12	16:20:21[374]	50	26	228	27.4744316262771	0	0
2025-08-12	16:20:21[448]	52	27	227	27.4397279481993	0	0
2025-08-12	16:20:21[548]	50	23	228	24.7024302277713	0	0
2025-08-12	16:20:21[648]	54	18	233	18.434948822922	0	0
2025-08-12	16:20:21[745]	50	19	230	20.8067910127112	0	0
2025-08-12	16:20:21[838]	45	27	227	30.9637565320735	0	0
2025-08-12	16:20:21[974]	45	26	228	30.0183674276091	0	0
2025-08-12	16:20:22[040]	42	25	224	30.7627195342389	0	0
2025-08-12	16:20:22[136]	49	23	229	25.1447856306789	0	0
2025-08-12	16:20:22[237]	49	23	226	25.1447856306789	0	0
2025-08-12	16:20:22[327]	47	22	226	25.0835940061909	0	0
2025-08-12	16:20:22[458]	48	26	226	28.4429286243634	0	0
2025-08-12	16:20:22[529]	44	24	226	28.6104596659652	0	0
2025-08-12	16:20:22[630]	45	22	232	26.0534953104909	0	0
2025-08-12	16:20:22[729]	47	25	229	28.0091767080138	0	0
2025-08-12	16:20:22[819]	47	25	227	28.0091767080138	0	0
2025-08-12	16:20:22[919]	46	27	226	30.4110812671254	0	0
2025-08-12	16:20:24[551]	50	29	231	30.1137331509824	0	0
2025-08-12	16:20:24[551]	52	26	231	26.565051177078	0	0
2025-08-12	16:20:24[551]	49	24	227	26.0954241573883	0	0
2025-08-12	16:20:24[551]	51	24	226	25.2011236454751	0	0
2025-08-12	16:20:24[551]	46	25	232	28.523118606312	0	0
2025-08-12	16:20:24[551]	48	22	232	24.6235647861636	0	0
2025-08-12	16:20:24[551]	45	30	229	33.6900675259798	0	0
2025-08-12	16:20:24[551]	46	22	224	25.5599651718238	0	0
2025-08-12	16:20:24[551]	47	26	226	28.9509952074668	0	0
2025-08-12	16:20:24[551]	48	25	223	27.5120026238515	0	0
2025-08-12	16:20:24[551]	47	26	231	28.9509952074668	0	0
2025-08-12	16:20:24[551]	48	26	228	28.4429286243634	0	0
2025-08-12	16:20:24[551]	48	26	229	28.4429286243634	0	0
2025-08-12	16:20:24[551]	48	26	235	28.4429286243634	0	0
2025-08-12	16:20:24[551]	52	19	228	20.0715258645387	0	0
2025-08-12	16:20:24[551]	46	26	230	29.4758890032457	0	0
2025-08-12	16:20:24[618]	40	27	230	34.0193499898265	0	0
2025-08-12	16:20:24[689]	46	23	231	26.565051177078	0	0
2025-08-12	16:20:24[799]	53	20	228	20.6744247608739	0	0
2025-08-12	16:20:24[879]	47	27	225	29.8759926916894	0	0
2025-08-12	16:20:24[980]	46	21	228	24.5377284765778	0	0
2025-08-12	16:20:25[070]	45	22	229	26.0534953104909	0	0
2025-08-12	16:20:25[187]	55	22	231	21.8014094863518	0	0
2025-08-12	16:20:25[280]	45	24	233	28.072486935853	0	0
2025-08-12	16:20:25[376]	51	23	234	24.2744411344395	0	0
2025-08-12	16:20:25[466]	46	24	228	27.5528115767178	0	0
2025-08-12	16:20:25[567]	49	24	236	26.0954241573883	0	0
2025-08-12	16:20:25[669]	53	17	229	17.7838884426925	0	0
2025-08-12	16:20:25[763]	49	23	229	25.1447856306789	0	0
2025-08-12	16:20:25[880]	44	27	230	31.5347919051883	0	0
2025-08-12	16:20:25[970]	46	28	231	31.3286928678042	0	0
2025-08-12	16:20:26[067]	49	19	231	21.1940564815423	0	0
2025-08-12	16:20:26[160]	46	24	230	27.5528115767178	0	0
2025-08-12	16:20:26[260]	49	28	228	29.7448812969422	0	0
2025-08-12	16:20:26[350]	42	25	230	30.7627195342389	0	0
2025-08-12	16:20:26[451]	47	28	233	30.7841465263264	0	0
2025-08-12	16:20:26[541]	45	19	226	22.8905516562483	0	0
2025-08-12	16:20:26[685]	41	26	235	32.3806777065692	0	0
2025-08-12	16:20:26[752]	50	24	234	25.6410058243053	0	0
2025-08-12	16:20:26[861]	46	26	229	29.4758890032457	0	0
2025-08-12	16:20:26[951]	45	25	229	29.0546040990771	0	0
2025-08-12	16:20:27[042]	51	21	225	22.3801350519596	0	0
2025-08-12	16:20:27[143]	46	16	225	19.1790080258107	0	0
2025-08-12	16:20:27[253]	49	26	230	27.9509690278902	0	0
2025-08-12	16:20:27[340]	48	25	225	27.5120026238515	0	0
2025-08-12	16:20:27[440]	44	27	232	31.5347919051883	0	0
2025-08-12	16:20:27[550]	44	26	224	30.579226872489	0	0
2025-08-12	16:20:27[634]	47	21	230	24.0754982550788	0	0
2025-08-12	16:20:27[751]	46	26	228	29.4758890032457	0	0
2025-08-12	16:20:27[831]	50	28	232	29.248826336547	0	0
2025-08-12	16:20:27[928]	42	28	231	33.6900675259798	0	0
2025-08-12	16:20:28[028]	46	24	232	27.5528115767178	0	0
2025-08-12	16:20:28[138]	50	26	224	27.4744316262771	0	0
2025-08-12	16:20:28[224]	45	25	232	29.0546040990771	0	0
2025-08-12	16:20:28[317]	49	20	226	22.2034785320574	0	0
2025-08-12	16:20:28[458]	49	26	226	27.9509690278902	0	0
2025-08-12	16:20:28[519]	42	25	224	30.7627195342389	0	0
2025-08-12	16:20:28[612]	47	25	229	28.0091767080138	0	0
2025-08-12	16:20:28[712]	45	25	226	29.0546040990771	0	0
2025-08-12	16:20:29[550]	48	24	224	26.565051177078	0	0
2025-08-12	16:20:29[550]	42	25	230	30.7627195342389	0	0
2025-08-12	16:20:29[550]	49	20	229	22.2034785320574	0	0
2025-08-12	16:20:29[550]	49	26	226	27.9509690278902	0	0
2025-08-12	16:20:29[550]	48	29	227	31.1389724369789	0	0
2025-08-12	16:20:29[550]	45	27	221	30.9637565320735	0	0
2025-08-12	16:20:29[550]	45	18	230	21.8014094863518	0	0
2025-08-12	16:20:29[550]	45	22	226	26.0534953104909	0	0
2025-08-12	16:20:29[616]	45	25	230	29.0546040990771	0	0
2025-08-12	16:20:29[683]	47	23	229	26.0753555839488	0	0
2025-08-12	16:20:29[810]	51	26	229	27.0126653479385	0	0
2025-08-12	16:20:29[893]	48	20	234	22.6198649480404	0	0
2025-08-12	16:20:29[984]	47	24	229	27.0505970070861	0	0
2025-08-12	16:20:30[084]	47	25	224	28.0091767080138	0	0
2025-08-12	16:20:30[184]	48	21	225	23.6293777306568	0	0
2025-08-12	16:20:30[279]	48	23	231	25.6021875514418	0	0
2025-08-12	16:20:30[373]	46	17	232	20.2825590889166	0	0
2025-08-12	16:20:30[470]	49	23	227	25.1447856306789	0	0
2025-08-12	16:20:30[583]	46	19	229	22.4427533652943	0	0
2025-08-12	16:20:30[678]	47	23	229	26.0753555839488	0	0
2025-08-12	16:20:30[775]	49	21	227	23.1985905136482	0	0
2025-08-12	16:20:30[893]	48	26	233	28.4429286243634	0	0
2025-08-12	16:20:30[973]	48	24	228	26.565051177078	0	0
2025-08-12	16:20:31[063]	45	28	230	31.8907918018457	0	0
2025-08-12	16:20:31[167]	49	27	230	28.8556612197165	0	0
2025-08-12	16:20:31[257]	47	25	224	28.0091767080138	0	0
2025-08-12	16:20:31[357]	49	25	229	27.030860259843	0	0
2025-08-12	16:20:31[451]	45	19	229	22.8905516562483	0	0
2025-08-12	16:20:31[602]	52	21	228	21.9911299171771	0	0
2025-08-12	16:20:31[658]	46	23	227	26.565051177078	0	0
2025-08-12	16:20:31[756]	47	20	239	23.051300916473	0	0
2025-08-12	16:20:31[852]	44	24	230	28.6104596659652	0	0
2025-08-12	16:20:31[952]	41	24	232	30.3432488842396	0	0
2025-08-12	16:20:32[047]	47	24	228	27.0505970070861	0	0
2025-08-12	16:20:32[152]	47	26	232	28.9509952074668	0	0
2025-08-12	16:20:32[248]	48	24	230	26.565051177078	0	0
2025-08-12	16:20:32[348]	48	30	233	32.0053832080835	0	0
2025-08-12	16:20:32[440]	46	27	229	30.4110812671254	0	0
2025-08-12	16:20:32[540]	55	29	230	27.8014587799341	0	0
2025-08-12	16:20:32[631]	46	25	228	28.523118606312	0	0
2025-08-12	16:20:32[725]	45	25	227	29.0546040990771	0	0
2025-08-12	16:20:32[872]	45	25	232	29.0546040990771	0	0
2025-08-12	16:20:32[932]	49	22	233	24.1791071466892	0	0
2025-08-12	16:20:33[062]	49	26	235	27.9509690278902	0	0
2025-08-12	16:20:33[129]	48	27	233	29.3577535427913	0	0
2025-08-12	16:20:33[229]	39	29	234	36.6341138759674	0	0
2025-08-12	16:20:33[326]	46	28	237	31.3286928678042	0	0
2025-08-12	16:20:33[415]	40	31	237	37.7756843059547	0	0
2025-08-12	16:20:33[516]	45	28	238	31.8907918018457	0	0
2025-08-12	16:20:33[610]	41	35	239	40.4860115419987	0	0
2025-08-12	16:20:33[753]	48	36	241	36.869897645844	0	0
2025-08-12	16:20:33[819]	40	33	239	39.5226312711711	0	0
2025-08-12	16:20:33[916]	43	33	249	37.5041423602701	0	0
2025-08-12	16:20:34[013]	50	38	245	37.2348339815747	0	0
2025-08-12	16:20:34[107]	43	41	253	43.6360724683971	0	0
2025-08-12	16:20:34[203]	47	39	254	39.6854543300553	0	0
2025-08-12	16:20:35[894]	44	42	3	43.6677801461304	0	0
2025-08-12	16:20:35[894]	47	40	10	40.3999043337367	0	0
2025-08-12	16:20:35[894]	45	45	11	45	0	0
2025-08-12	16:20:35[894]	50	34	26	34.2157021324374	0	0
2025-08-12	16:20:35[894]	54	37	29	34.4183644790562	0	0
2025-08-12	16:20:35[894]	54	36	35	33.6900675259798	0	0
2025-08-12	16:20:35[894]	59	24	39	22.1354918781004	0	0
2025-08-12	16:20:35[894]	65	24	43	20.2656974709475	0	0
2025-08-12	16:20:35[894]	70	16	44	12.8750015596125	0	0
2025-08-12	16:20:35[894]	68	9	44	7.53944513950931	0	0
2025-08-12	16:20:35[894]	76	5	38	3.76403486490572	0	0
2025-08-12	16:20:35[894]	74	5	39	3.86546116985175	0	0
2025-08-12	16:20:35[894]	80	2	41	1.43209618416465	0	0
2025-08-12	16:20:35[894]	74	1	39	0.774220164928062	0	0
2025-08-12	16:20:35[894]	78	1	43	0.734521034254815	0	0
2025-08-12	16:20:35[894]	84	2	34	1.36392753160292	0	0
2025-08-12	16:20:35[894]	82	2	35	1.39718102729638	0	0
2025-08-12	16:20:35[968]	81	1	40	0.707319368544257	0	0
2025-08-12	16:20:36[085]	81	3	39	2.12109639666145	0	0
2025-08-12	16:20:36[172]	84	4	37	2.72631099390627	0	0
2025-08-12	16:20:36[268]	81	254	38	72.3126405102425	0	0
2025-08-12	16:20:36[365]	83	251	42	71.7021221584327	0	0
2025-08-12	16:20:36[456]	83	253	35	71.8372381058151	0	0
2025-08-12	16:20:36[560]	84	252	36	71.565051177078	0	0
2025-08-12	16:20:36[650]	81	248	33	71.9122940741638	0	0
2025-08-12	16:20:36[751]	87	251	31	70.8829907839053	0	0
2025-08-12	16:20:36[859]	86	245	30	70.6578856567286	0	0
2025-08-12	16:20:36[959]	88	253	31	70.8209919741893	0	0
2025-08-12	16:20:37[055]	83	250	29	71.6338335924311	0	0
2025-08-12	16:20:37[152]	85	245	30	70.8663567940945	0	0
2025-08-12	16:20:37[244]	89	239	24	69.5754271965547	0	0
2025-08-12	16:20:37[344]	88	252	22	70.7504741273183	0	0
2025-08-12	16:20:37[468]	87	242	26	70.2262791156192	0	0
2025-08-12	16:20:37[545]	88	246	28	70.316672453559	0	0
2025-08-12	16:20:37[645]	89	242	23	69.8080628671698	0	0
2025-08-12	16:20:37[736]	87	245	19	70.4499456749519	0	0
2025-08-12	16:20:37[836]	88	246	20	70.316672453559	0	0
2025-08-12	16:20:37[934]	88	248	27	70.4633450618716	0	0
2025-08-12	16:20:38[028]	88	242	22	70.0168934781	0	0
2025-08-12	16:20:38[162]	87	243	17	70.3013786254197	0	0
2025-08-12	16:20:38[238]	90	244	23	69.7533799244118	0	0
2025-08-12	16:20:38[325]	87	244	18	70.3759322516646	0	0
2025-08-12	16:20:38[422]	85	243	18	70.7204571316584	0	0
2025-08-12	16:20:38[523]	86	241	20	70.3612379235958	0	0
2025-08-12	16:20:38[613]	89	244	14	69.9603516087772	0	0
2025-08-12	16:20:38[711]	94	246	12	69.0874523086323	0	0
2025-08-12	16:20:38[808]	89	246	14	70.1104527997659	0	0
2025-08-12	16:20:38[926]	88	242	12	70.0168934781	0	0
2025-08-12	16:20:39[013]	86	238	17	70.1329549929134	0	0
2025-08-12	16:20:39[116]	84	240	18	70.7099537808113	0	0
2025-08-12	16:20:39[205]	83	239	11	70.8488912316076	0	0
2025-08-12	16:20:39[305]	85	244	9	70.7936735817046	0	0
2025-08-12	16:20:39[399]	90	247	16	69.9796521576942	0	0
2025-08-12	16:20:39[500]	87	247	11	70.5963742621442	0	0
2025-08-12	16:20:39[634]	84	242	22	70.8577318085337	0	0
2025-08-12	16:20:39[701]	90	242	16	69.5997906051575	0	0
2025-08-12	16:20:39[801]	85	241	18	70.5724018504896	0	0
2025-08-12	16:20:39[902]	84	244	18	71.0033458445114	0	0
2025-08-12	16:20:39[992]	88	246	19	70.316672453559	0	0
2025-08-12	16:20:40[595]	85	241	14	70.5724018504896	0	0
2025-08-12	16:20:40[595]	92	238	15	68.8657601196328	0	0
2025-08-12	16:20:40[595]	87	241	16	70.1506279656758	0	0
2025-08-12	16:20:40[595]	89	246	14	70.1104527997659	0	0
2025-08-12	16:20:40[595]	88	236	19	69.5504523892074	0	0
2025-08-12	16:20:40[595]	85	244	16	70.7936735817046	0	0
2025-08-12	16:20:40[682]	91	242	17	69.3920799376302	0	0
2025-08-12	16:20:40[782]	87	247	12	70.5963742621442	0	0
2025-08-12	16:20:40[869]	89	246	18	70.1104527997659	0	0
2025-08-12	16:20:40[969]	87	250	14	70.8121033953724	0	0
2025-08-12	16:20:41[083]	92	245	19	69.4183305515734	0	0
2025-08-12	16:20:41[177]	95	245	17	68.8059435184577	0	0
2025-08-12	16:20:41[271]	88	241	17	69.9405754686057	0	0
2025-08-12	16:20:41[368]	86	242	15	70.4362163804173	0	0
2025-08-12	16:20:41[463]	93	247	17	69.3677298415556	0	0
2025-08-12	16:20:41[564]	88	242	14	70.0168934781	0	0
2025-08-12	16:20:41[658]	91	240	18	69.2349423760137	0	0
2025-08-12	16:20:41[764]	85	247	15	71.0101457233679	0	0
2025-08-12	16:20:41[865]	91	245	21	69.6235647861636	0	0
2025-08-12	16:20:41[965]	81	244	18	71.6355256550832	0	0
2025-08-12	16:20:42[056]	92	248	17	69.6467708519312	0	0
2025-08-12	16:20:42[156]	86	245	21	70.6578856567286	0	0
2025-08-12	16:20:42[253]	90	242	21	69.5997906051575	0	0
2025-08-12	16:20:42[343]	91	236	17	68.9136989385316	0	0
2025-08-12	16:20:42[443]	88	248	15	70.4633450618716	0	0
2025-08-12	16:20:42[550]	84	240	18	70.7099537808113	0	0
2025-08-12	16:20:42[650]	89	240	14	69.6535406019455	0	0
2025-08-12	16:20:42[741]	93	246	11	69.290962408351	0	0
2025-08-12	16:20:42[841]	93	241	15	68.8987916361586	0	0
2025-08-12	16:20:42[938]	88	244	16	70.1678701497816	0	0
2025-08-12	16:20:43[032]	90	246	20	69.9047688080952	0	0
2025-08-12	16:20:43[132]	87	245	21	70.4499456749519	0	0
2025-08-12	16:20:43[253]	88	238	18	69.708232332006	0	0
2025-08-12	16:20:43[334]	88	245	14	70.2425402780713	0	0
2025-08-12	16:20:43[435]	86	240	19	70.285705484702	0	0
2025-08-12	16:20:43[528]	89	241	14	69.7310838458632	0	0
2025-08-12	16:20:43[628]	85	243	14	70.7204571316584	0	0
2025-08-12	16:20:43[722]	83	243	17	71.1416910531666	0	0
2025-08-12	16:20:43[813]	83	243	18	71.1416910531666	0	0
2025-08-12	16:20:43[947]	81	242	19	71.494052725793	0	0
2025-08-12	16:20:44[024]	87	242	20	70.2262791156192	0	0
2025-08-12	16:20:44[121]	93	244	19	69.135777853578	0	0
2025-08-12	16:20:44[221]	92	240	21	69.0265065786792	0	0
2025-08-12	16:20:44[308]	84	247	22	71.2178082799922	0	0
2025-08-12	16:20:44[405]	85	240	18	70.4975514933378	0	0
2025-08-12	16:20:44[506]	84	247	17	71.2178082799922	0	0
2025-08-12	16:20:44[596]	87	242	18	70.2262791156192	0	0
2025-08-12	16:20:44[716]	83	245	18	71.28487844927	0	0
2025-08-12	16:20:44[810]	85	240	21	70.4975514933378	0	0
2025-08-12	16:20:44[901]	87	237	21	69.8423891054552	0	0
2025-08-12	16:20:45[001]	77	247	20	72.6856081308875	0	0
2025-08-12	16:20:45[101]	85	238	19	70.3461759419467	0	0
2025-08-12	16:20:45[191]	89	241	18	69.7310838458632	0	0
2025-08-12	16:20:45[292]	92	245	14	69.4183305515734	0	0
2025-08-12	16:20:45[425]	89	242	20	69.8080628671698	0	0
2025-08-12	16:20:45[493]	88	241	20	69.9405754686057	0	0
2025-08-12	16:20:45[733]	86	246	18	70.7307056015312	0	0
2025-08-12	16:20:45[733]	86	246	20	70.7307056015312	0	0
2025-08-12	16:20:45[783]	84	244	19	71.0033458445114	0	0
2025-08-12	16:20:45[883]	86	246	14	70.7307056015312	0	0
2025-08-12	16:20:45[978]	88	243	18	70.0926564481747	0	0
2025-08-12	16:20:46[097]	84	246	21	71.1468412355809	0	0
2025-08-12	16:20:46[184]	86	244	21	70.584534544037	0	0
2025-08-12	16:20:46[284]	87	241	18	70.1506279656758	0	0
2025-08-12	16:20:46[371]	84	240	23	70.7099537808113	0	0
2025-08-12	16:20:46[472]	89	244	16	69.9603516087772	0	0
2025-08-12	16:20:46[572]	92	249	16	69.7218421846585	0	0
2025-08-12	16:20:46[666]	90	248	14	70.0540021383991	0	0
2025-08-12	16:20:46[759]	83	243	12	71.1416910531666	0	0
2025-08-12	16:20:46[873]	95	242	20	68.5669154509957	0	0
2025-08-12	16:20:46[966]	86	243	15	70.5106466735562	0	0
2025-08-12	16:20:47[063]	84	242	15	70.8577318085337	0	0
2025-08-12	16:20:47[164]	91	240	12	69.2349423760137	0	0
2025-08-12	16:20:47[254]	89	249	13	70.3316005722501	0	0
2025-08-12	16:20:47[354]	89	243	17	69.8844835267643	0	0
2025-08-12	16:20:47[451]	92	247	18	69.5711654495257	0	0
2025-08-12	16:20:47[565]	89	241	17	69.7310838458632	0	0
2025-08-12	16:20:47[655]	86	246	14	70.7307056015312	0	0
2025-08-12	16:20:47[756]	83	243	16	71.1416910531666	0	0
2025-08-12	16:20:47[848]	89	248	22	70.2584112219555	0	0
2025-08-12	16:20:47[944]	91	244	17	69.5469583180133	0	0
2025-08-12	16:20:48[043]	88	244	18	70.1678701497816	0	0
2025-08-12	16:20:48[134]	89	243	17	69.8844835267643	0	0
2025-08-12	16:20:48[235]	84	242	14	70.8577318085337	0	0
2025-08-12	16:20:48[346]	86	242	16	70.4362163804173	0	0
2025-08-12	16:20:48[442]	87	248	18	70.6688004177945	0	0
2025-08-12	16:20:48[539]	89	243	14	69.8844835267643	0	0
2025-08-12	16:20:48[635]	86	245	19	70.6578856567286	0	0
2025-08-12	16:20:48[730]	86	240	20	70.285705484702	0	0
2025-08-12	16:20:48[827]	88	235	17	69.4706785562366	0	0
2025-08-12	16:20:48[918]	89	236	17	69.3376054278169	0	0
2025-08-12	16:20:49[050]	85	242	16	70.6467017960047	0	0
2025-08-12	16:20:49[126]	85	244	18	70.7936735817046	0	0
2025-08-12	16:20:49[220]	87	243	20	70.3013786254197	0	0
2025-08-12	16:20:49[323]	88	243	18	70.0926564481747	0	0
2025-08-12	16:20:49[418]	88	244	18	70.1678701497816	0	0
2025-08-12	16:20:49[510]	86	245	18	70.6578856567286	0	0
2025-08-12	16:20:49[610]	87	240	17	70.0744193418157	0	0
2025-08-12	16:20:49[733]	89	243	18	69.8844835267643	0	0
2025-08-12	16:20:49[817]	82	246	20	71.565051177078	0	0
2025-08-12	16:20:49[911]	83	243	13	71.1416910531666	0	0
2025-08-12	16:20:50[008]	83	243	14	71.1416910531666	0	0
2025-08-12	16:20:50[098]	88	238	16	69.708232332006	0	0
2025-08-12	16:20:50[198]	88	243	14	70.0926564481747	0	0
2025-08-12	16:20:50[298]	91	245	19	69.6235647861636	0	0
2025-08-12	16:20:50[409]	89	245	12	70.0356728217452	0	0
2025-08-12	16:20:50[499]	87	242	14	70.2262791156192	0	0
2025-08-12	16:20:50[599]	90	241	19	69.5221564327385	0	0
2025-08-12	16:20:50[700]	87	243	18	70.3013786254197	0	0
2025-08-12	16:20:50[794]	91	241	15	69.3137964865655	0	0
2025-08-12	16:20:50[887]	84	245	21	71.0753555839488	0	0
2025-08-12	16:20:51[138]	88	240	11	69.8636965717519	0	0
2025-08-12	16:20:51[138]	86	242	20	70.4362163804173	0	0
2025-08-12	16:20:51[208]	88	241	17	69.9405754686057	0	0
2025-08-12	16:20:51[284]	87	242	15	70.2262791156192	0	0
2025-08-12	16:20:51[385]	87	240	16	70.0744193418157	0	0
2025-08-12	16:20:51[475]	87	247	17	70.5963742621442	0	0
2025-08-12	16:20:51[576]	91	239	17	69.1555116452894	0	0
2025-08-12	16:20:51[673]	90	243	14	69.6768631703371	0	0
2025-08-12	16:20:51[764]	90	241	14	69.5221564327385	0	0
2025-08-12	16:20:51[889]	83	241	10	70.996377250589	0	0
2025-08-12	16:20:51[980]	88	240	14	69.8636965717519	0	0
2025-08-12	16:20:52[074]	90	241	17	69.5221564327385	0	0
2025-08-12	16:20:52[167]	90	238	18	69.2858251556513	0	0
2025-08-12	16:20:52[264]	91	237	23	68.9948960862315	0	0
2025-08-12	16:20:52[361]	93	246	17	69.290962408351	0	0
2025-08-12	16:20:52[451]	92	241	21	69.1060071869734	0	0
2025-08-12	16:20:52[547]	84	244	16	71.0033458445114	0	0
2025-08-12	16:20:52[658]	93	247	14	69.3677298415556	0	0
2025-08-12	16:20:52[761]	86	242	22	70.4362163804173	0	0
2025-08-12	16:20:52[855]	87	242	22	70.2262791156192	0	0
2025-08-12	16:20:52[946]	94	242	17	68.7723488113647	0	0
2025-08-12	16:20:53[046]	91	240	11	69.2349423760137	0	0
2025-08-12	16:20:53[146]	90	239	22	69.3651796978168	0	0
2025-08-12	16:20:53[233]	90	239	16	69.3651796978168	0	0
2025-08-12	16:20:53[364]	89	237	22	69.4174657487795	0	0
2025-08-12	16:20:53[448]	86	242	16	70.4362163804173	0	0
2025-08-12	16:20:53[541]	86	244	15	70.584534544037	0	0
2025-08-12	16:20:53[638]	89	238	16	69.4967376116507	0	0
2025-08-12	16:20:53[929]	91	245	17	69.6235647861636	0	0
2025-08-12	16:20:53[929]	93	239	12	68.7379265989167	0	0
2025-08-12	16:20:53[929]	92	244	19	69.3410899366925	0	0
2025-08-12	16:20:54[049]	89	244	14	69.9603516087772	0	0
2025-08-12	16:20:54[130]	86	242	21	70.4362163804173	0	0
2025-08-12	16:20:54[230]	89	245	19	70.0356728217452	0	0
2025-08-12	16:20:54[327]	91	248	22	69.8501209815514	0	0
2025-08-12	16:20:54[420]	91	241	17	69.3137964865655	0	0
2025-08-12	16:20:54[514]	93	245	18	69.2136469472955	0	0
2025-08-12	16:20:54[618]	88	242	11	70.0168934781	0	0
2025-08-12	16:20:54[712]	85	244	16	70.7936735817046	0	0
2025-08-12	16:20:54[819]	87	240	18	70.0744193418157	0	0
2025-08-12	16:20:54[919]	96	242	17	68.362058770571	0	0
2025-08-12	16:20:55[019]	86	244	16	70.584534544037	0	0
2025-08-12	16:20:55[113]	88	245	18	70.2425402780713	0	0
2025-08-12	16:20:55[209]	87	241	12	70.1506279656758	0	0
2025-08-12	16:20:55[303]	88	242	13	70.0168934781	0	0
