Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 11월 03일 13:31:49


날짜 	시간 	X축 	Y축 	Z축 	방위 	분당교통량(min/count) 	차량속도(km/h) 	rel 	abs_rel 	threshold_t 	state	X축 	Y축 	Z축 	방위 	분당교통량(min / count) 	차량속도(km / h) 	rel 	abs_rel 	threshold_t 	state	최종 분당교통량(min / count) 	최종 차량속도(km / h)
2025-11-03	14:55:48[883]	0	0	0	0	0	0	0	0	0	0	522	-687	39	307.228489636621	1	0	-525	525	30	1	0	0.0
2025-11-03	14:55:49[076]	0	0	0	0	0	0	0	0	0	0	92	-244	-475	290.658910063307	1	0	-1039	1039	30	1	0	0.0
2025-11-03	14:55:49[574]	0	0	0	0	0	0	0	0	0	0	89	-232	-506	290.987846970094	1	0	-1070	1070	30	0	0	0.0
2025-11-03	14:55:49[764]	0	0	0	0	0	0	0	0	0	0	97	-234	-501	292.515469473807	1	0	-1065	1065	30	0	0	0.0
2025-11-03	14:55:49[955]	0	0	0	0	0	0	0	0	0	0	92	-235	-506	291.379814597118	1	0	-1070	1070	30	0	0	0.0
2025-11-03	14:55:50[164]	0	0	0	0	0	0	0	0	0	0	97	-239	-506	292.090154670832	1	0	-1070	1070	30	0	0	0.0
2025-11-03	14:55:50[356]	0	0	0	0	0	0	0	0	0	0	90	-237	-508	290.794114955504	1	0	-1072	1072	30	0	0	0.0
2025-11-03	14:55:50[547]	0	0	0	0	0	0	0	0	0	0	92	-229	-508	291.887633318196	1	0	-1072	1072	30	0	0	0.0
2025-11-03	14:55:50[743]	0	0	0	0	0	0	0	0	0	0	86	-240	-510	289.714294515298	1	0	-1074	1074	30	0	0	0.0
2025-11-03	14:55:50[948]	0	0	0	0	0	0	0	0	0	0	90	-237	-505	290.794114955504	1	0	-1069	1069	30	0	0	0.0
2025-11-03	14:55:51[139]	0	0	0	0	0	0	0	0	0	0	94	-236	-504	291.71764378651	1	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:51[331]	0	0	0	0	0	0	0	0	0	0	92	-236	-504	291.297354049034	1	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:51[523]	0	0	0	0	0	0	0	0	0	0	93	-239	-509	291.262073401083	1	0	-1073	1073	30	0	0	0.0
2025-11-03	14:55:51[733]	0	0	0	0	0	0	0	0	0	0	94	-236	-504	291.71764378651	1	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:51[925]	0	0	0	0	0	0	0	0	0	0	89	-231	-500	291.070745232549	1	0	-1064	1064	30	0	0	0.0
2025-11-03	14:55:52[116]	0	0	0	0	0	0	0	0	0	0	91	-234	-504	291.250505507133	1	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:52[307]	0	0	0	0	0	0	0	0	0	0	91	-232	-507	291.417166352942	1	0	-1071	1071	30	0	0	0.0
2025-11-03	14:55:52[514]	0	0	0	0	0	0	0	0	0	0	93	-233	-510	291.758999590682	1	0	-1074	1074	30	0	0	0.0
2025-11-03	14:55:52[708]	0	0	0	0	0	0	0	0	0	0	89	-235	-509	290.74284961431	1	0	-1073	1073	30	0	0	0.0
2025-11-03	14:55:52[898]	0	0	0	0	0	0	0	0	0	0	89	-243	-513	290.115516473236	1	0	-1077	1077	30	0	0	0.0
2025-11-03	14:55:53[091]	0	0	0	0	0	0	0	0	0	0	92	-234	-505	291.46288592472	1	0	-1069	1069	30	0	0	0.0
2025-11-03	14:55:53[299]	0	0	0	0	0	0	0	0	0	0	87	-237	-511	290.157610894545	1	0	-1075	1075	30	0	0	0.0
2025-11-03	14:55:53[490]	0	0	0	0	0	0	0	0	0	0	87	-240	-510	289.925580658184	1	0	-1074	1074	30	0	0	0.0
2025-11-03	14:55:53[685]	0	0	0	0	0	0	0	0	0	0	92	-232	-511	291.630886836518	1	0	-1075	1075	30	0	0	0.0
2025-11-03	14:55:53[890]	0	0	0	0	0	0	0	0	0	0	93	-232	-510	291.843976922437	1	0	-1074	1074	30	0	0	0.0
2025-11-03	14:55:54[083]	0	0	0	0	0	0	0	0	0	0	88	-229	-511	291.020743165347	1	0	-1075	1075	30	0	0	0.0
2025-11-03	14:55:54[276]	0	0	0	0	0	0	0	0	0	0	86	-233	-507	290.259038655298	1	0	-1071	1071	30	0	0	0.0
2025-11-03	14:55:54[466]	0	0	0	0	0	0	0	0	0	0	89	-233	-509	290.905569336916	1	0	-1073	1073	30	0	0	0.0
2025-11-03	14:55:54[676]	0	0	0	0	0	0	0	0	0	0	94	-235	-501	291.801409486352	1	0	-1065	1065	30	0	0	0.0
2025-11-03	14:55:54[869]	0	0	0	0	0	0	0	0	0	0	94	-256	-471	290.162603990786	1	0	-1035	1035	30	0	0	0.0
2025-11-03	14:55:55[156]	0	0	0	0	0	0	0	0	0	0	366	-729	785	296.659287571566	1	0	221	221	30	1	0	0.0
2025-11-03	14:55:55[346]	0	0	0	0	0	0	0	0	0	0	573	-1461	1628	291.414968839058	1	0	1064	1064	30	1	0	0.0
2025-11-03	14:55:55[554]	0	0	0	0	0	0	0	0	0	0	188	-355	107	297.904686040549	1	0	-457	457	30	1	0	0.0
2025-11-03	14:55:55[750]	0	0	0	0	0	0	0	0	0	0	84	-237	-485	289.515873009583	1	0	-1049	1049	30	1	0	0.0
2025-11-03	14:55:56[242]	0	0	0	0	0	0	0	0	0	0	91	-225	-496	292.020596556016	1	0	-1060	1060	30	0	0	0.0
2025-11-03	14:55:56[433]	0	0	0	0	0	0	0	0	0	0	87	-240	-504	289.925580658184	1	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:56[626]	0	0	0	0	0	0	0	0	0	0	98	-235	-503	292.63717485069	1	0	-1067	1067	30	0	0	0.0
2025-11-03	14:55:56[819]	0	0	0	0	0	0	0	0	0	0	89	-234	-497	290.823905724924	1	0	-1061	1061	30	0	0	0.0
2025-11-03	14:55:57[025]	0	0	0	0	0	0	0	0	0	0	88	-233	-504	290.690668513933	1	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:57[218]	0	0	0	0	0	0	0	0	0	0	91	-244	-501	290.453041681987	1	0	-1065	1065	30	0	0	0.0
2025-11-03	14:55:57[410]	0	0	0	0	0	0	0	0	0	0	92	-239	-499	291.053573761057	2	0	-1063	1063	30	0	0	0.0
2025-11-03	14:55:57[601]	0	0	0	0	0	0	0	0	0	0	93	-235	-491	291.590918958249	2	0	-1055	1055	30	0	0	0.0
2025-11-03	14:55:57[812]	0	0	0	0	0	0	0	0	0	0	94	-234	-501	291.885792016673	2	0	-1065	1065	30	0	0	0.0
2025-11-03	14:55:58[002]	0	0	0	0	0	0	0	0	0	0	91	-237	-503	291.005103913768	2	0	-1067	1067	30	0	0	0.0
2025-11-03	14:55:58[194]	0	0	0	0	0	0	0	0	0	0	87	-235	-504	290.315195626732	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:58[386]	0	0	0	0	0	0	0	0	0	0	93	-237	-512	291.425293798087	2	0	-1065	1065	30	0	0	0.0
2025-11-03	14:55:58[596]	0	0	0	0	0	0	0	0	0	0	90	-239	-499	290.634820302183	2	0	-1063	1063	30	0	0	0.0
2025-11-03	14:55:58[789]	0	0	0	0	0	0	0	0	0	0	91	-228	-502	291.758069268057	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:55:58[980]	0	0	0	0	0	0	0	0	0	0	91	-238	-504	290.924501744921	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:59[169]	0	0	0	0	0	0	0	0	0	0	86	-232	-505	290.339222112652	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:55:59[379]	0	0	0	0	0	0	0	0	0	0	83	-235	-504	289.452787060219	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:55:59[571]	0	0	0	0	0	0	0	0	0	0	92	-237	-501	291.215497906899	2	0	-1065	1065	30	0	0	0.0
2025-11-03	14:55:59[763]	0	0	0	0	0	0	0	0	0	0	86	-235	-507	290.100475656834	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:55:59[955]	0	0	0	0	0	0	0	0	0	0	87	-233	-500	290.47515711401	2	0	-1064	1064	30	0	0	0.0
2025-11-03	14:56:00[162]	0	0	0	0	0	0	0	0	0	0	87	-236	-504	290.236109338644	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:00[352]	0	0	0	0	0	0	0	0	0	0	93	-232	-504	291.843976922437	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:00[546]	0	0	0	0	0	0	0	0	0	0	84	-238	-502	289.440034828176	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:00[736]	0	0	0	0	0	0	0	0	0	0	83	-238	-508	289.225681019326	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:00[944]	0	0	0	0	0	0	0	0	0	0	89	-231	-511	291.070745232549	2	0	-1075	1075	30	0	0	0.0
2025-11-03	14:56:01[138]	0	0	0	0	0	0	0	0	0	0	92	-231	-508	291.715829595531	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:01[328]	0	0	0	0	0	0	0	0	0	0	89	-231	-504	291.070745232549	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:01[520]	0	0	0	0	0	0	0	0	0	0	92	-230	-501	291.801409486352	2	0	-1065	1065	30	0	0	0.0
2025-11-03	14:56:01[727]	0	0	0	0	0	0	0	0	0	0	88	-235	-499	290.529321443763	2	0	-1063	1063	30	0	0	0.0
2025-11-03	14:56:01[919]	0	0	0	0	0	0	0	0	0	0	87	-234	-498	290.394876082048	2	0	-1062	1062	30	0	0	0.0
2025-11-03	14:56:02[110]	0	0	0	0	0	0	0	0	0	0	92	-235	-502	291.379814597118	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:02[301]	0	0	0	0	0	0	0	0	0	0	91	-236	-502	291.086301061468	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:02[513]	0	0	0	0	0	0	0	0	0	0	95	-234	-501	292.09631162966	2	0	-1065	1065	30	0	0	0.0
2025-11-03	14:56:02[703]	0	0	0	0	0	0	0	0	0	0	93	-233	-506	291.758999590682	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:02[893]	0	0	0	0	0	0	0	0	0	0	85	-239	-508	289.577855155989	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:03[090]	0	0	0	0	0	0	0	0	0	0	88	-236	-513	290.449547610793	2	0	-1077	1077	30	0	0	0.0
2025-11-03	14:56:03[294]	0	0	0	0	0	0	0	0	0	0	83	-229	-507	289.92281635175	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:03[488]	0	0	0	0	0	0	0	0	0	0	89	-228	-505	291.323231230098	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:03[679]	0	0	0	0	0	0	0	0	0	0	85	-235	-504	289.885165113855	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:03[888]	0	0	0	0	0	0	0	0	0	0	96	-234	-501	292.306205054908	2	0	-1065	1065	30	0	0	0.0
2025-11-03	14:56:04[082]	0	0	0	0	0	0	0	0	0	0	89	-237	-506	290.582534251221	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:04[270]	0	0	0	0	0	0	0	0	0	0	90	-238	-504	290.714174844349	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:04[461]	0	0	0	0	0	0	0	0	0	0	89	-233	-504	290.905569336916	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:04[670]	0	0	0	0	0	0	0	0	0	0	84	-238	-507	289.440034828176	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:04[865]	0	0	0	0	0	0	0	0	0	0	93	-232	-512	291.843976922437	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:05[057]	0	0	0	0	0	0	0	0	0	0	92	-238	-498	291.134239880367	2	0	-1062	1062	30	0	0	0.0
2025-11-03	14:56:05[246]	0	0	0	0	0	0	0	0	0	0	94	-234	-503	291.885792016673	2	0	-1067	1067	30	0	0	0.0
2025-11-03	14:56:05[454]	0	0	0	0	0	0	0	0	0	0	90	-235	-509	290.955776730632	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:05[647]	0	0	0	0	0	0	0	0	0	0	92	-232	-500	291.630886836518	2	0	-1064	1064	30	0	0	0.0
2025-11-03	14:56:05[830]	0	0	0	0	0	0	0	0	0	0	92	-230	-498	291.801409486352	2	0	-1062	1062	30	0	0	0.0
2025-11-03	14:56:06[040]	0	0	0	0	0	0	0	0	0	0	87	-234	-506	290.394876082048	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:06[233]	0	0	0	0	0	0	0	0	0	0	91	-238	-500	290.924501744921	2	0	-1064	1064	30	0	0	0.0
2025-11-03	14:56:06[422]	0	0	0	0	0	0	0	0	0	0	90	-239	-503	290.634820302183	2	0	-1067	1067	30	0	0	0.0
2025-11-03	14:56:06[615]	0	0	0	0	0	0	0	0	0	0	94	-236	-508	291.71764378651	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:06[822]	0	0	0	0	0	0	0	0	0	0	94	-235	-511	291.801409486352	2	0	-1075	1075	30	0	0	0.0
2025-11-03	14:56:07[015]	0	0	0	0	0	0	0	0	0	0	92	-234	-509	291.46288592472	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:07[205]	0	0	0	0	0	0	0	0	0	0	88	-234	-510	290.609692937532	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:07[415]	0	0	0	0	0	0	0	0	0	0	86	-236	-505	290.022083236645	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:07[606]	0	0	0	0	0	0	0	0	0	0	86	-231	-508	290.420015609278	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:07[797]	0	0	0	0	0	0	0	0	0	0	86	-238	-508	289.867045007087	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:07[991]	0	0	0	0	0	0	0	0	0	0	93	-234	-505	291.674649119024	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:08[198]	0	0	0	0	0	0	0	0	0	0	92	-233	-512	291.546574489902	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:08[390]	0	0	0	0	0	0	0	0	0	0	89	-233	-509	290.905569336916	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:08[583]	0	0	0	0	0	0	0	0	0	0	92	-234	-509	291.46288592472	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:08[774]	0	0	0	0	0	0	0	0	0	0	88	-229	-509	291.020743165347	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:08[982]	0	0	0	0	0	0	0	0	0	0	87	-236	-508	290.236109338644	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:09[173]	0	0	0	0	0	0	0	0	0	0	88	-231	-508	290.854458039578	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:09[366]	0	0	0	0	0	0	0	0	0	0	87	-234	-505	290.394876082048	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:09[558]	0	0	0	0	0	0	0	0	0	0	87	-233	-506	290.47515711401	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:09[768]	0	0	0	0	0	0	0	0	0	0	91	-233	-512	291.333525622204	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:09[958]	0	0	0	0	0	0	0	0	0	0	85	-232	-510	290.121788981564	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:10[149]	0	0	0	0	0	0	0	0	0	0	91	-232	-506	291.417166352942	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:10[341]	0	0	0	0	0	0	0	0	0	0	91	-233	-509	291.333525622204	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:10[549]	0	0	0	0	0	0	0	0	0	0	91	-232	-508	291.417166352942	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:10[742]	0	0	0	0	0	0	0	0	0	0	81	-236	-507	288.943263061252	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:10[933]	0	0	0	0	0	0	0	0	0	0	90	-231	-506	291.286405113659	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:11[128]	0	0	0	0	0	0	0	0	0	0	91	-240	-506	290.765057623986	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:11[333]	0	0	0	0	0	0	0	0	0	0	90	-234	-503	291.037511025422	2	0	-1067	1067	30	0	0	0.0
2025-11-03	14:56:11[517]	0	0	0	0	0	0	0	0	0	0	96	-230	-509	292.65523270868	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:11[725]	0	0	0	0	0	0	0	0	0	0	93	-238	-502	291.343386122046	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:11[916]	0	0	0	0	0	0	0	0	0	0	90	-233	-511	291.119856153425	2	0	-1075	1075	30	0	0	0.0
2025-11-03	14:56:12[109]	0	0	0	0	0	0	0	0	0	0	87	-238	-502	290.079694056017	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:12[300]	0	0	0	0	0	0	0	0	0	0	85	-235	-502	289.885165113855	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:12[508]	0	0	0	0	0	0	0	0	0	0	85	-231	-510	290.201867546562	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:12[701]	0	0	0	0	0	0	0	0	0	0	85	-233	-506	290.042316744894	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:12[891]	0	0	0	0	0	0	0	0	0	0	93	-234	-506	291.674649119024	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:13[084]	0	0	0	0	0	0	0	0	0	0	90	-230	-506	291.370622269343	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:13[290]	0	0	0	0	0	0	0	0	0	0	89	-234	-506	290.823905724924	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:13[486]	0	0	0	0	0	0	0	0	0	0	90	-242	-509	290.400209394843	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:13[674]	0	0	0	0	0	0	0	0	0	0	86	-229	-502	290.583459466062	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:13[867]	0	0	0	0	0	0	0	0	0	0	84	-236	-505	289.592281891052	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:14[075]	0	0	0	0	0	0	0	0	0	0	85	-240	-509	289.502448506662	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:14[267]	0	0	0	0	0	0	0	0	0	0	87	-231	-505	290.637546984688	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:14[458]	0	0	0	0	0	0	0	0	0	0	92	-236	-504	291.297354049034	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:14[652]	0	0	0	0	0	0	0	0	0	0	86	-232	-500	290.339222112652	2	0	-1064	1064	30	0	0	0.0
2025-11-03	14:56:14[858]	0	0	0	0	0	0	0	0	0	0	87	-224	-506	291.22581437334	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:15[051]	0	0	0	0	0	0	0	0	0	0	92	-234	-504	291.46288592472	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:15[243]	0	0	0	0	0	0	0	0	0	0	87	-242	-509	289.773720884381	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:15[437]	0	0	0	0	0	0	0	0	0	0	87	-238	-503	290.079694056017	2	0	-1067	1067	30	0	0	0.0
2025-11-03	14:56:15[643]	0	0	0	0	0	0	0	0	0	0	91	-237	-505	291.005103913768	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:15[835]	0	0	0	0	0	0	0	0	0	0	88	-232	-507	290.772254682046	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:16[028]	0	0	0	0	0	0	0	0	0	0	84	-240	-506	289.290046219189	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:16[218]	0	0	0	0	0	0	0	0	0	0	88	-238	-497	290.291767667994	2	0	-1061	1061	30	0	0	0.0
2025-11-03	14:56:16[427]	0	0	0	0	0	0	0	0	0	0	82	-238	-504	289.010766416167	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:16[618]	0	0	0	0	0	0	0	0	0	0	91	-234	-508	291.250505507133	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:16[811]	0	0	0	0	0	0	0	0	0	0	86	-237	-507	289.944275094763	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:17[004]	0	0	0	0	0	0	0	0	0	0	85	-231	-512	290.201867546562	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:17[211]	0	0	0	0	0	0	0	0	0	0	87	-238	-510	290.079694056017	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:17[401]	0	0	0	0	0	0	0	0	0	0	87	-238	-507	290.079694056017	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:17[599]	0	0	0	0	0	0	0	0	0	0	84	-232	-504	289.903749537308	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:17[789]	0	0	0	0	0	0	0	0	0	0	89	-233	-510	290.905569336916	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:17[996]	0	0	0	0	0	0	0	0	0	0	87	-233	-499	290.47515711401	2	0	-1063	1063	30	0	0	0.0
2025-11-03	14:56:18[185]	0	0	0	0	0	0	0	0	0	0	98	-232	-502	292.899866528466	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:18[380]	0	0	0	0	0	0	0	0	0	0	87	-229	-507	290.80241829048	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:18[569]	0	0	0	0	0	0	0	0	0	0	87	-234	-507	290.394876082048	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:18[775]	0	0	0	0	0	0	0	0	0	0	87	-234	-507	290.394876082048	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:18[970]	0	0	0	0	0	0	0	0	0	0	86	-240	-510	289.714294515298	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:19[167]	0	0	0	0	0	0	0	0	0	0	87	-236	-508	290.236109338644	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:19[354]	0	0	0	0	0	0	0	0	0	0	88	-236	-506	290.449547610793	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:19[561]	0	0	0	0	0	0	0	0	0	0	83	-231	-506	289.763736353096	2	0	-1070	1070	30	0	0	0.0
2025-11-03	14:56:19[754]	0	0	0	0	0	0	0	0	0	0	82	-237	-504	289.085188264382	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:19[946]	0	0	0	0	0	0	0	0	0	0	84	-233	-508	289.824995079131	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:20[137]	0	0	0	0	0	0	0	0	0	0	85	-238	-504	289.653824058053	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:20[349]	0	0	0	0	0	0	0	0	0	0	88	-234	-509	290.609692937532	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:20[538]	0	0	0	0	0	0	0	0	0	0	82	-234	-511	289.311856564353	2	0	-1075	1075	30	0	0	0.0
2025-11-03	14:56:20[729]	0	0	0	0	0	0	0	0	0	0	87	-232	-509	290.556045219583	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:20[921]	0	0	0	0	0	0	0	0	0	0	88	-229	-512	291.020743165347	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:21[130]	0	0	0	0	0	0	0	0	0	0	87	-234	-510	290.394876082048	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:21[322]	0	0	0	0	0	0	0	0	0	0	89	-233	-505	290.905569336916	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:21[513]	0	0	0	0	0	0	0	0	0	0	84	-233	-502	289.824995079131	2	0	-1066	1066	30	0	0	0.0
2025-11-03	14:56:21[705]	0	0	0	0	0	0	0	0	0	0	96	-256	-509	290.556045219583	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:21[917]	0	0	0	0	0	0	0	0	0	0	86	-235	-505	290.100475656834	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:22[105]	0	0	0	0	0	0	0	0	0	0	86	-239	-510	289.790386833249	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:22[297]	0	0	0	0	0	0	0	0	0	0	91	-237	-511	291.005103913768	2	0	-1075	1075	30	0	0	0.0
2025-11-03	14:56:22[492]	0	0	0	0	0	0	0	0	0	0	89	-240	-505	290.346459398054	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:22[700]	0	0	0	0	0	0	0	0	0	0	91	-235	-511	291.168099470552	2	0	-1075	1075	30	0	0	0.0
2025-11-03	14:56:22[889]	0	0	0	0	0	0	0	0	0	0	93	-234	-513	291.674649119024	2	0	-1077	1077	30	0	0	0.0
2025-11-03	14:56:23[081]	0	0	0	0	0	0	0	0	0	0	87	-242	-512	289.773720884381	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:23[272]	0	0	0	0	0	0	0	0	0	0	92	-232	-510	291.630886836518	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:24[762]	0	0	0	0	0	0	0	0	0	0	85	-233	-510	290.042316744894	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:24[773]	0	0	0	0	0	0	0	0	0	0	91	-237	-512	291.005103913768	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:24[781]	0	0	0	0	0	0	0	0	0	0	91	-238	-507	290.924501744921	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:24[802]	0	0	0	0	0	0	0	0	0	0	93	-236	-504	291.507802644519	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:24[809]	0	0	0	0	0	0	0	0	0	0	93	-231	-512	291.929587750175	2	0	-1076	1076	30	0	0	0.0
2025-11-03	14:56:24[817]	0	0	0	0	0	0	0	0	0	0	94	-242	-505	291.227651188635	2	0	-1069	1069	30	0	0	0.0
2025-11-03	14:56:24[836]	0	0	0	0	0	0	0	0	0	0	93	-228	-509	292.190288896123	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:24[845]	0	0	0	0	0	0	0	0	0	0	94	-235	-507	291.801409486352	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:25[049]	0	0	0	0	0	0	0	0	0	0	86	-235	-509	290.100475656834	2	0	-1073	1073	30	0	0	0.0
2025-11-03	14:56:25[243]	0	0	0	0	0	0	0	0	0	0	86	-233	-500	290.259038655298	2	0	-1064	1064	30	0	0	0.0
2025-11-03	14:56:25[431]	0	0	0	0	0	0	0	0	0	0	91	-239	-510	290.844488354711	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:25[624]	0	0	0	0	0	0	0	0	0	0	78	-239	-508	288.074602759535	2	0	-1072	1072	30	0	0	0.0
2025-11-03	14:56:25[832]	0	0	0	0	0	0	0	0	0	0	94	-233	-503	291.970797845812	2	0	-1067	1067	30	0	0	0.0
2025-11-03	14:56:26[023]	0	0	0	0	0	0	0	0	0	0	88	-233	-510	290.690668513933	2	0	-1074	1074	30	0	0	0.0
2025-11-03	14:56:26[216]	0	0	0	0	0	0	0	0	0	0	91	-241	-504	290.686203513435	2	0	-1068	1068	30	0	0	0.0
2025-11-03	14:56:26[411]	0	0	0	0	0	0	0	0	0	0	87	-235	-513	290.315195626732	2	0	-1077	1077	30	0	0	0.0
2025-11-03	14:56:26[618]	0	0	0	0	0	0	0	0	0	0	86	-239	-507	289.790386833249	2	0	-1071	1071	30	0	0	0.0
2025-11-03	14:56:26[812]	0	0	0	0	0	0	0	0	0	0	86	-233	-501	290.259038655298	2	0	-1065	1065	30	0	0	0.0
