Road Temp Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 06월 16일 13:19:17


날짜/시간 	 #1주변온도 	 #1물체온도 	 #2주변온도 	 #2물체온도 
2021-06-16 13:19:17:748	24.7	2.4	0	0
2021-06-16 13:19:17:748	0	0	0	0
2021-06-16 13:19:20:716	0	0	0	0
2021-06-16 13:19:22:700	24.7	2.4	0	0
2021-06-16 13:19:22:716	0	0	0	0
2021-06-16 13:19:25:731	0	0	0	0
2021-06-16 13:19:27:716	24.7	24.1	0	0
2021-06-16 13:19:27:731	0	0	0	0
2021-06-16 13:19:28:731	0	0	0	0
