Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2020년 06월 16일 13:33:07


날짜/시간 	 Wind_Driction 	 Wind_Speed
2020-06-16 17:00:04:602	284	0.317174
2020-06-16 17:00:05:594	285	0.348549
2020-06-16 17:00:06:599	275	0.386957
2020-06-16 17:00:07:598	273	0.2916196
2020-06-16 17:00:08:599	277	0.2114866
2020-06-16 17:00:09:596	277	0
2020-06-16 17:00:10:598	277	0
2020-06-16 17:00:11:592	292	0.3472435
2020-06-16 17:00:12:599	288	0.3733374
2020-06-16 17:00:13:591	276	0.3657871
2020-06-16 17:00:14:582	273	0.4091983
2020-06-16 17:00:15:596	275	0.4642545
2020-06-16 17:00:16:593	285	0.3146558
2020-06-16 17:00:17:586	294	0.2321162
2020-06-16 17:00:18:592	310	0.2500286
2020-06-16 17:00:19:600	305	0.2767833
2020-06-16 17:00:20:593	297	0.3411308
2020-06-16 17:00:21:599	295	0.3658907
2020-06-16 17:00:22:593	298	0.3416132
2020-06-16 17:00:23:583	292	0.3296031
2020-06-16 17:00:24:602	279	0.3493454
2020-06-16 17:00:25:583	267	0.2475259
2020-06-16 17:00:26:591	267	0
2020-06-16 17:00:27:597	267	0
2020-06-16 17:00:28:590	267	0
2020-06-16 17:00:29:597	267	0
2020-06-16 17:00:30:592	267	0
2020-06-16 17:00:31:599	264	0.3734046
2020-06-16 17:00:32:589	269	0.3617653
2020-06-16 17:00:33:597	276	0.3658958
2020-06-16 17:00:34:608	279	0.3221782
2020-06-16 17:00:35:597	272	0.3046251
2020-06-16 17:00:36:589	274	0.2989964
2020-06-16 17:00:37:597	279	0.2572872
2020-06-16 17:00:38:588	279	0.2232355
2020-06-16 17:00:39:598	279	0
2020-06-16 17:00:40:605	279	0
2020-06-16 17:00:41:596	279	0
2020-06-16 17:00:42:606	279	0
2020-06-16 17:00:43:596	275	0.2665949
2020-06-16 17:00:44:588	268	0.2662599
2020-06-16 17:00:45:595	279	0.3013491
2020-06-16 17:00:46:588	263	0.254909
2020-06-16 17:00:47:596	249	0.2526797
2020-06-16 17:00:48:603	269	0.2956001
2020-06-16 17:00:49:610	281	0.2841644
2020-06-16 17:00:50:603	279	0.3349936
2020-06-16 17:00:51:598	260	0.3857926
2020-06-16 17:00:52:587	252	0.2813472
2020-06-16 17:00:53:594	255	0.2447149
2020-06-16 17:00:54:605	276	0.3029073
2020-06-16 17:00:55:611	284	0.2791973
2020-06-16 17:00:56:585	284	0.277284
2020-06-16 17:00:57:617	278	0.3353197
2020-06-16 17:00:58:600	277	0.3847789
2020-06-16 17:00:59:598	278	0.4203327
2020-06-16 17:01:00:590	280	0.4360322
2020-06-16 17:01:01:592	278	0.4129265
2020-06-16 17:01:02:584	262	0.3330576
2020-06-16 17:01:03:592	246	0.2385156
2020-06-16 17:01:04:599	246	0.2183889
2020-06-16 17:04:32:346	286	0.2842919
2020-06-16 17:04:33:302	277	0.3360994
2020-06-16 17:04:34:310	288	0.3058859
2020-06-16 17:04:35:316	283	0.3448251
2020-06-16 17:04:36:312	278	0.3183577
2020-06-16 17:04:37:317	277	0.3444282
2020-06-16 17:04:38:312	268	0.3644501
2020-06-16 17:04:39:318	270	0.3147991
2020-06-16 17:04:40:308	295	0.2725717
2020-06-16 17:04:41:315	302	0.2922338
2020-06-16 17:04:42:310	293	0.3194614
2020-06-16 17:04:43:317	280	0.3161316
2020-06-16 17:04:44:308	279	0.2478308
2020-06-16 17:04:45:331	290	0.2503653
2020-06-16 17:04:46:348	289	0.3035999
2020-06-16 17:09:38:580	266	0
2020-06-16 17:09:39:567	266	0
2020-06-16 17:09:40:573	266	0
2020-06-16 17:09:41:567	266	0
2020-06-16 17:09:42:563	266	0
2020-06-16 17:09:43:570	266	0
2020-06-16 17:09:44:558	266	0
2020-06-16 17:09:45:568	266	0
2020-06-16 17:09:46:557	266	0
2020-06-16 17:09:47:566	266	0
2020-06-16 17:09:48:573	266	0
2020-06-16 17:09:49:566	266	0
2020-06-16 17:09:50:559	266	0
2020-06-16 17:12:03:154	261	0.2660715
2020-06-16 17:12:04:158	276	0.3319671
2020-06-16 17:12:05:167	297	0.31344
2020-06-16 17:12:06:158	306	0.1950366
2020-06-16 17:12:07:151	306	0
2020-06-16 17:12:08:157	306	0
2020-06-16 17:12:09:149	306	0
2020-06-16 17:12:10:381	306	0
2020-06-16 17:12:11:165	306	0
2020-06-16 17:12:12:157	306	0
2020-06-16 17:12:13:372	306	0
2020-06-16 17:12:14:198	306	0
2020-06-16 17:13:03:520	293	0.3593201
2020-06-16 17:13:04:518	277	0.3722488
2020-06-16 17:13:05:525	270	0.3598298
2020-06-16 17:13:06:516	270	0.3388926
2020-06-16 17:13:07:510	277	0.3087057
2020-06-16 17:13:08:530	272	0.3581928
2020-06-16 17:13:09:709	263	0.3178602
2020-06-16 17:13:10:582	261	0
2020-06-16 17:13:11:524	261	0
2020-06-16 17:13:12:628	261	0
2020-06-16 17:13:13:525	261	0
2020-06-16 17:13:14:520	261	0
2020-06-16 17:13:15:540	260	0.2973201
2020-06-16 17:13:16:517	263	0.2972209
2020-06-16 17:13:17:636	266	0.2324232
2020-06-16 17:13:18:515	294	0.3214242
2020-06-16 17:13:19:509	296	0.3545193
2020-06-16 17:13:20:532	285	0.3365972
2020-06-16 17:13:21:523	287	0.3203984
2020-06-16 17:13:22:518	289	0.3365346
2020-06-16 17:13:23:646	286	0.3402472
2020-06-16 17:13:24:563	276	0.3542408
2020-06-16 17:13:25:512	277	0.3979227
2020-06-16 17:13:26:692	278	0.3833922
2020-06-16 17:13:27:611	277	0.3003262
2020-06-16 17:13:28:514	275	0.2640319
2020-06-16 17:13:29:523	281	0.2980248
2020-06-16 17:13:30:515	298	0.345344
2020-06-16 17:13:31:523	297	0.3557341
2020-06-16 17:13:32:513	279	0.3583547
2020-06-16 17:16:35:323	279	0.2298651
2020-06-16 17:16:36:327	279	0
2020-06-16 17:16:37:334	279	0
2020-06-16 17:16:38:328	279	0
2020-06-16 17:16:39:333	279	0
2020-06-16 17:16:40:326	279	0
2020-06-16 17:16:41:317	279	0
2020-06-16 17:16:42:325	279	0
2020-06-16 17:16:43:333	279	0
2020-06-16 17:16:44:327	279	0
2020-06-16 17:16:45:334	279	0
2020-06-16 17:16:46:324	279	0
2020-06-16 17:16:47:335	279	0
2020-06-16 17:16:48:324	279	0
2020-06-16 17:16:49:333	294	0.2994887
2020-06-16 17:16:50:325	296	0.3158308
2020-06-16 17:16:51:334	283	0.3398988
2020-06-16 17:16:52:324	272	0.3543804
2020-06-16 17:16:53:332	267	0.3740999
2020-06-16 17:16:54:324	267	0.3637455
2020-06-16 17:16:55:331	269	0.3034273
2020-06-16 17:16:56:340	269	0
2020-06-16 17:16:57:331	269	0
2020-06-16 17:16:58:322	269	0
2020-06-16 17:16:59:330	269	0
2020-06-16 17:17:00:322	269	0
2020-06-16 17:17:01:334	269	0
2020-06-16 17:17:02:326	269	0
2020-06-16 17:17:03:330	269	0
2020-06-16 17:17:04:321	269	0
2020-06-16 17:17:05:330	269	0
2020-06-16 17:17:06:337	269	0
2020-06-16 17:17:07:331	278	0.2752371
2020-06-16 17:17:08:321	265	0.3049604
2020-06-16 17:17:09:330	246	0.2402831
2020-06-16 17:17:10:321	246	0.2010888
2020-06-16 17:17:11:328	246	0.2035517
2020-06-16 17:17:12:320	246	0.2137976
2020-06-16 17:17:13:331	246	0.2351587
2020-06-16 17:17:14:336	246	0.2476179
2020-06-16 17:17:15:328	292	0.3003893
2020-06-16 17:17:16:335	293	0.2783206
2020-06-16 17:17:17:329	289	0.2584167
2020-06-16 17:17:18:324	297	0.2461872
2020-06-16 17:17:19:329	290	0.2632685
2020-06-16 17:17:20:339	278	0.2959309
2020-06-16 17:17:21:327	270	0.2991539
2020-06-16 17:17:22:318	267	0.2953133
2020-06-16 17:17:23:327	283	0.3370823
2020-06-16 17:18:28:666	254	0.3119518
2020-06-16 17:18:29:655	246	0.2967354
2020-06-16 17:18:30:650	240	0.2208895
2020-06-16 17:18:31:653	240	0.1945654
2020-06-16 17:18:32:663	240	0.1835782
2020-06-16 17:18:33:654	240	0
2020-06-16 17:18:34:661	240	0
2020-06-16 17:18:35:653	240	0
2020-06-16 17:18:36:661	240	0
2020-06-16 17:18:37:652	240	0
2020-06-16 17:18:38:660	240	0
2020-06-16 17:18:39:652	240	0
2020-06-16 17:18:40:661	240	0
2020-06-16 17:18:41:652	240	0
2020-06-16 17:18:42:662	240	0
2020-06-16 17:18:43:652	240	0
2020-06-16 17:18:44:659	240	0
2020-06-16 17:18:45:655	273	0.3195497
2020-06-16 17:18:46:659	262	0.3010835
2020-06-16 17:18:47:652	251	0.2954775
2020-06-16 17:18:48:774	244	0.3218826
2020-06-16 17:18:49:651	235	0.3191772
2020-06-16 17:18:50:660	243	0.2623365
2020-06-16 17:18:51:651	272	0.2737638
2020-06-16 17:18:52:659	277	0.2013323
2020-06-16 17:18:53:671	277	0
2020-06-16 17:18:54:658	277	0
2020-06-16 17:18:55:652	277	0
2020-06-16 17:18:56:658	277	0
2020-06-16 17:18:57:656	275	0.3799413
2020-06-16 17:18:58:657	267	0.3779699
2020-06-16 17:18:59:650	266	0.3508416
2020-06-16 17:19:00:658	276	0.3266514
2020-06-16 17:19:01:811	269	0.3680925
2020-06-16 17:19:02:661	264	0.3851789
2020-06-16 17:19:03:651	261	0.3507271
2020-06-16 17:19:04:662	259	0.3062826
2020-06-16 17:19:05:653	257	0.2035747
2020-06-16 17:19:06:656	257	0
2020-06-16 17:19:07:664	257	0
2020-06-16 17:19:08:654	257	0
2020-06-16 17:19:09:663	257	0
2020-06-16 17:20:04:987	303	0.2765216
2020-06-16 17:20:05:991	291	0.2921997
2020-06-16 17:20:06:999	285	0.3534953
2020-06-16 17:20:07:975	292	0.3613262
2020-06-16 17:20:08:984	297	0.3420231
2020-06-16 17:20:09:992	297	0.333557
2020-06-16 17:20:10:985	294	0.3110679
2020-06-16 17:20:11:990	281	0.3180241
2020-06-16 17:20:12:999	266	0.2916207
2020-06-16 17:20:13:989	269	0.2495561
2020-06-16 17:20:14:982	290	0.2373844
2020-06-16 17:20:15:989	290	0.2343037
2020-06-16 17:20:16:983	290	0.2395185
2020-06-16 17:20:17:992	263	0.3050226
2020-06-16 17:20:18:981	257	0.2199707
2020-06-16 17:20:19:992	257	0.2058577
2020-06-16 17:20:21:004	257	0.2089428
2020-06-16 17:20:21:989	286	0.2679191
2020-06-16 17:20:22:981	287	0.2299651
2020-06-16 17:20:23:972	287	0.2220096
2020-06-16 17:20:24:980	287	0.2082756
2020-06-16 17:20:25:988	287	0
2020-06-16 17:20:26:980	287	0
2020-06-16 17:20:27:989	287	0.2003599
2020-06-16 17:20:28:980	277	0.2744732
2020-06-16 17:20:29:988	269	0.3066235
2020-06-16 17:20:30:980	274	0.2782112
2020-06-16 17:20:31:988	293	0.258125
2020-06-16 17:20:32:981	300	0.2667765
2020-06-16 17:20:33:987	297	0.3509251
2020-06-16 17:20:34:978	287	0.4255226
2020-06-16 17:20:35:986	274	0.4061828
2020-06-16 17:20:36:978	263	0.3447064
2020-06-16 17:20:37:986	268	0.3104702
2020-06-16 17:20:38:994	281	0.3420061
2020-06-16 17:20:39:985	290	0.3685438
2020-06-16 17:20:40:977	293	0.3144189
2020-06-16 17:20:41:986	293	0.3398895
2020-06-16 17:20:42:977	294	0.3302552
2020-06-16 17:21:04:004	286	0.271035
2020-06-16 17:21:05:010	285	0.2365093
2020-06-16 17:21:06:000	285	0.2068846
2020-06-16 17:21:07:008	285	0.2278646
2020-06-16 17:21:08:000	285	0.2476974
2020-06-16 17:21:08:993	296	0.2918774
2020-06-16 17:21:10:000	313	0.3092819
2020-06-16 17:21:10:992	307	0.2531227
2020-06-16 17:21:11:999	305	0.2245505
2020-06-16 17:21:13:009	305	0.1855252
2020-06-16 17:21:14:002	305	0
2020-06-16 17:21:15:006	305	0
2020-06-16 17:21:15:997	305	0
2020-06-16 17:21:16:990	305	0
2020-06-16 17:21:18:001	295	0.2536956
2020-06-16 17:21:19:009	288	0.3286755
2020-06-16 17:21:19:998	286	0.3091505
2020-06-16 17:21:21:006	290	0.2618904
2020-06-16 17:21:21:998	292	0.2699787
2020-06-16 17:21:23:008	288	0.2581007
2020-06-16 17:21:23:998	282	0.222957
2020-06-16 17:21:25:185	282	0.1990831
2020-06-16 17:21:25:993	282	0.2498215
2020-06-16 17:21:27:002	287	0.2702637
2020-06-16 17:21:27:994	288	0.2627743
2020-06-16 17:21:29:003	287	0.292401
2020-06-16 17:21:30:016	273	0.3652904
2020-06-16 17:21:31:001	267	0.3696435
2020-06-16 17:21:32:009	284	0.2894414
2020-06-16 17:21:33:001	289	0.2266177
2020-06-16 17:21:33:993	289	0
2020-06-16 17:21:35:000	289	0
2020-06-16 17:21:36:779	289	0
2020-06-16 17:21:36:999	289	0
2020-06-16 17:21:38:008	289	0
2020-06-16 17:21:39:001	289	0
2020-06-16 17:21:40:008	290	0.2742693
2020-06-16 17:21:41:002	274	0.292713
2020-06-16 17:21:41:995	263	0.283513
2020-06-16 17:21:43:002	263	0
2020-06-16 17:21:44:008	263	0
2020-06-16 17:21:44:998	263	0
2020-06-16 17:21:46:006	263	0
2020-06-16 17:21:46:997	263	0
2020-06-16 17:21:48:005	263	0
2020-06-16 17:21:48:997	263	0
2020-06-16 17:21:49:995	283	0.2782733
2020-06-16 17:21:50:998	283	0.2373549
2020-06-16 17:21:52:009	283	0.223799
2020-06-16 17:21:53:001	283	0.234323
2020-06-16 17:21:53:994	293	0.2540101
2020-06-16 17:21:55:006	270	0.3262806
2020-06-16 17:21:56:009	275	0.3215558
2020-06-16 17:21:57:020	292	0.3524143
2020-06-16 17:21:58:008	288	0.4088729
2020-06-16 17:21:59:003	283	0.3316337
2020-06-16 17:22:00:010	260	0.2665495
2020-06-16 17:22:01:001	256	0.21238
2020-06-16 17:22:02:006	256	0
2020-06-16 17:22:02:999	256	0
2020-06-16 17:22:03:990	256	0
2020-06-16 17:22:05:008	289	0.3101167
2020-06-16 17:22:06:010	271	0.3194218
2020-06-16 17:22:06:999	267	0.2224221
2020-06-16 17:22:08:007	267	0
2020-06-16 17:22:08:996	267	0
2020-06-16 17:22:09:989	267	0
2020-06-16 17:22:11:015	249	0.3251588
2020-06-16 17:22:12:023	240	0.2369771
2020-06-16 17:22:12:997	240	0
2020-06-16 17:22:14:007	240	0
2020-06-16 17:22:14:997	240	0
2020-06-16 17:22:16:007	246	0.2711217
2020-06-16 17:22:16:997	244	0
2020-06-16 17:22:18:004	244	0
2020-06-16 17:22:18:995	244	0
2020-06-16 17:22:20:004	244	0
2020-06-16 17:22:20:997	244	0
2020-06-16 17:22:22:007	244	0
2020-06-16 17:22:22:994	244	0
2020-06-16 17:22:24:002	244	0
2020-06-16 17:22:24:995	244	0
2020-06-16 17:22:26:002	244	0
2020-06-16 17:22:26:994	244	0
2020-06-16 17:22:28:002	244	0
2020-06-16 17:22:29:010	244	0
2020-06-16 17:22:30:005	304	0.3227134
2020-06-16 17:22:31:010	302	0.3282111
2020-06-16 17:22:32:005	299	0.3093531
2020-06-16 17:25:24:441	240	0.2868768
2020-06-16 17:25:25:448	246	0.2776888
2020-06-16 17:25:26:437	248	0
2020-06-16 17:25:27:628	248	0
2020-06-16 17:25:28:436	248	0
2020-06-16 17:25:29:428	248	0
2020-06-16 17:25:30:676	248	0
2020-06-16 17:25:31:615	248	0
2020-06-16 17:25:32:690	248	0
2020-06-16 17:25:33:577	251	0.3021165
2020-06-16 17:25:34:435	275	0.3158218
2020-06-16 17:25:35:442	267	0.274278
2020-06-16 17:25:36:436	239	0.2861651
2020-06-16 17:25:37:426	228	0.2605259
2020-06-16 17:25:38:803	226	0
2020-06-16 17:25:39:441	226	0
2020-06-16 17:25:40:670	226	0
2020-06-16 17:25:41:441	226	0
2020-06-16 17:25:42:434	226	0
2020-06-16 17:25:43:440	226	0
2020-06-16 17:25:44:432	226	0
2020-06-16 17:25:45:440	226	0
2020-06-16 17:25:46:448	226	0
2020-06-16 17:25:47:439	226	0
2020-06-16 17:25:48:432	226	0
2020-06-16 17:25:49:423	226	0
2020-06-16 17:25:50:431	226	0
2020-06-16 17:25:51:439	226	0
2020-06-16 17:25:52:446	226	0
2020-06-16 17:25:53:441	226	0
2020-06-16 17:25:54:431	226	0
2020-06-16 17:25:55:653	226	0
2020-06-16 17:25:56:430	226	0
2020-06-16 17:25:57:646	226	0
2020-06-16 17:25:58:445	226	0
2020-06-16 17:25:59:870	226	0.2078598
2020-06-16 17:26:00:526	226	0.2318811
2020-06-16 17:26:01:438	226	0.2430525
2020-06-16 17:26:02:429	285	0.3169301
2020-06-16 17:26:03:436	272	0.3617581
2020-06-16 17:26:04:429	279	0.273593
2020-06-16 17:26:05:641	280	0.1944204
2020-06-16 17:26:06:845	280	0
2020-06-16 17:26:07:440	260	0.349162
2020-06-16 17:26:08:446	276	0.2870668
2020-06-16 17:26:10:012	283	0.2232486
2020-06-16 17:26:10:428	283	0
2020-06-16 17:26:11:435	283	0
2020-06-16 17:26:12:426	283	0
2020-06-16 17:26:13:435	283	0
2020-06-16 17:26:14:444	283	0
2020-06-16 17:26:15:434	283	0
2020-06-16 17:26:16:428	290	0.2750226
2020-06-16 17:26:17:434	274	0.2685327
2020-06-16 17:26:18:428	270	0
2020-06-16 17:26:19:434	270	0
2020-06-16 17:26:20:443	270	0
2020-06-16 17:26:21:437	272	0.3711326
2020-06-16 17:26:22:442	268	0.3240084
2020-06-16 17:26:23:434	290	0.3057046
2020-06-16 17:29:52:322	261	0
2020-06-16 17:29:53:329	261	0
2020-06-16 17:29:54:335	307	0.2592133
2020-06-16 17:29:55:327	305	0.2238511
2020-06-16 17:29:57:153	269	0.373381
2020-06-16 17:29:57:663	270	0.330658
2020-06-16 17:29:58:335	274	0.2786487
2020-06-16 17:30:00:005	273	0.3081178
2020-06-16 17:30:00:640	279	0.3381387
2020-06-16 17:30:01:333	282	0.3129345
2020-06-16 17:30:02:324	269	0.2429218
2020-06-16 17:30:03:332	269	0
2020-06-16 17:30:04:325	269	0
2020-06-16 17:30:05:332	269	0
2020-06-16 17:30:06:344	269	0
2020-06-16 17:30:07:332	269	0
2020-06-16 17:30:08:322	269	0
2020-06-16 17:30:09:330	269	0
2020-06-16 17:30:10:322	269	0
2020-06-16 17:30:11:331	241	0.2613053
2020-06-16 17:30:12:566	242	0.2075064
2020-06-16 17:30:13:330	242	0
2020-06-16 17:30:14:337	242	0
2020-06-16 17:30:15:373	242	0.2400985
2020-06-16 17:30:16:322	242	0
2020-06-16 17:30:17:556	242	0
2020-06-16 17:30:18:337	242	0
2020-06-16 17:30:19:329	242	0
2020-06-16 17:30:20:320	242	0
2020-06-16 17:30:21:328	242	0
2020-06-16 17:30:22:336	242	0
2020-06-16 17:30:23:326	242	0
2020-06-16 17:30:24:340	242	0
2020-06-16 17:30:25:330	242	0
2020-06-16 17:30:26:340	242	0
2020-06-16 17:30:27:330	242	0
2020-06-16 17:30:51:023	273	0.2847107
2020-06-16 17:31:36:338	296	0.2771618
2020-06-16 17:31:37:327	287	0.2967307
2020-06-16 17:31:38:334	283	0.2834325
2020-06-16 17:31:39:328	284	0.30542
2020-06-16 17:31:40:323	291	0.3852985
2020-06-16 17:33:06:054	299	0
2020-06-16 17:33:06:087	0	0
2020-06-16 17:33:06:099	0	0
2020-06-16 17:33:06:113	0	0
2020-06-16 17:33:06:129	0	0
2020-06-16 17:33:06:145	0	0
2020-06-16 17:33:06:162	0	0
2020-06-16 17:33:06:179	0	0
2020-06-16 17:33:07:038	0	0
2020-06-16 17:33:07:057	0	0
2020-06-16 17:33:07:076	0	0
2020-06-16 17:33:07:089	0	0
2020-06-16 17:33:07:104	0	0
2020-06-16 17:33:07:119	0	0
2020-06-16 17:33:07:138	0	0
2020-06-16 17:33:07:154	0	0
2020-06-16 17:33:07:169	0	0
2020-06-16 17:33:07:183	0	0
2020-06-16 17:33:08:032	0	0
2020-06-16 17:33:08:048	0	0
2020-06-16 17:33:08:063	0	0
2020-06-16 17:33:08:078	0	0
2020-06-16 17:33:08:094	0	0
2020-06-16 17:33:08:110	0	0
2020-06-16 17:33:08:130	0	0
2020-06-16 17:33:08:150	0	0
2020-06-16 17:33:08:161	0	0
2020-06-16 17:33:08:174	0	0
2020-06-16 17:33:09:039	0	0
2020-06-16 17:33:09:055	0	0
2020-06-16 17:33:09:071	0	0
2020-06-16 17:33:09:086	0	0
2020-06-16 17:33:09:103	0	0
2020-06-16 17:33:09:119	0	0
2020-06-16 17:33:09:136	0	0
2020-06-16 17:33:09:152	0	0
2020-06-16 17:33:09:167	0	2.047932E-38
2020-06-16 17:33:10:053	299	0
2020-06-16 17:33:10:070	0	0
2020-06-16 17:33:10:082	0	0
2020-06-16 17:33:10:094	0	0
2020-06-16 17:33:10:110	0	0
2020-06-16 17:33:10:126	0	0
2020-06-16 17:33:10:142	0	0
2020-06-16 17:33:10:158	0	0
2020-06-16 17:33:10:176	223	3.085099E-41
2020-06-16 17:33:11:044	299	0
2020-06-16 17:33:11:078	0	0
2020-06-16 17:33:11:094	0	0
2020-06-16 17:33:11:107	0	0
2020-06-16 17:33:11:120	0	0
2020-06-16 17:33:11:392	0	0
2020-06-16 17:33:12:301	299	0
2020-06-16 17:33:13:315	299	0
2020-06-16 17:33:13:331	0	0
2020-06-16 17:33:13:346	0	0
2020-06-16 17:33:13:361	0	0
2020-06-16 17:33:13:374	0	0
2020-06-16 17:33:13:389	0	0
2020-06-16 17:33:13:405	0	0
2020-06-16 17:33:13:421	0	0
2020-06-16 17:33:13:441	0	0
2020-06-16 17:33:14:384	299	0
2020-06-16 17:33:14:399	0	0
2020-06-16 17:33:14:412	0	0
2020-06-16 17:33:14:429	0	0
2020-06-16 17:33:14:445	0	0
2020-06-16 17:33:14:461	0	0
2020-06-16 17:33:14:477	0	0
2020-06-16 17:33:14:493	0	0
2020-06-16 17:33:14:510	22016	0
2020-06-16 17:33:15:039	0	0
2020-06-16 17:33:15:054	0	0
2020-06-16 17:33:15:072	0	0
2020-06-16 17:33:15:086	0	0
2020-06-16 17:33:15:101	0	0
2020-06-16 17:33:15:117	0	0
2020-06-16 17:33:15:134	0	0
2020-06-16 17:33:15:149	0	0
2020-06-16 17:33:15:165	0	0
2020-06-16 17:33:15:181	0	0
2020-06-16 17:33:16:031	0	0
2020-06-16 17:33:16:050	11008	0
2020-06-16 17:33:16:063	0	0
2020-06-16 17:33:16:078	0	0
2020-06-16 17:33:16:093	0	0
2020-06-16 17:33:16:110	0	0
2020-06-16 17:33:16:125	0	0
2020-06-16 17:33:16:141	0	0
2020-06-16 17:33:16:158	0	0
2020-06-16 17:33:16:173	0	0
2020-06-16 17:33:17:041	0	0
2020-06-16 17:33:17:061	0	0
2020-06-16 17:33:17:071	0	0
2020-06-16 17:33:17:325	0	0
2020-06-16 17:33:18:094	256	0
2020-06-16 17:33:18:115	0	0
2020-06-16 17:33:18:129	0	0
2020-06-16 17:33:18:142	0	0
2020-06-16 17:33:18:157	0	0
2020-06-16 17:33:18:172	0	0
2020-06-16 17:33:18:188	0	0
2020-06-16 17:33:18:205	0	0
2020-06-16 17:33:18:478	0	-1.542033E+19
2020-06-16 17:33:19:265	299	0
2020-06-16 17:33:20:045	299	0
2020-06-16 17:33:20:062	0	0
2020-06-16 17:33:20:077	0	0
2020-06-16 17:33:20:092	0	0
2020-06-16 17:33:20:108	0	0
2020-06-16 17:33:20:124	0	0
2020-06-16 17:33:20:140	0	0
2020-06-16 17:33:20:157	0	0
2020-06-16 17:33:20:174	223	3.085099E-41
2020-06-16 17:33:21:150	0	0
2020-06-16 17:33:21:164	0	0
2020-06-16 17:33:21:180	0	0
2020-06-16 17:33:21:196	0	0
2020-06-16 17:33:21:212	0	0
2020-06-16 17:33:21:484	0	0
2020-06-16 17:33:22:157	0	0
2020-06-16 17:33:22:173	0	0
2020-06-16 17:33:22:190	0	0
2020-06-16 17:33:22:204	0	0
2020-06-16 17:33:22:221	0	0
2020-06-16 17:33:22:237	0	0
2020-06-16 17:33:22:252	0	0
2020-06-16 17:33:22:268	0	0
2020-06-16 17:33:22:285	0	2.047932E-38
2020-06-16 17:33:23:037	0	0
2020-06-16 17:33:23:056	335	-6.052922E-36
2020-06-16 17:33:23:071	0	0
2020-06-16 17:33:23:085	0	0
2020-06-16 17:33:23:100	0	0
2020-06-16 17:33:23:116	0	0
2020-06-16 17:33:23:132	0	0
2020-06-16 17:33:23:148	0	0
2020-06-16 17:33:23:164	0	0
2020-06-16 17:33:23:180	0	0
2020-06-16 17:33:24:046	260	0
2020-06-16 17:33:24:061	0	0
2020-06-16 17:33:24:075	0	0
2020-06-16 17:33:24:091	0	0
2020-06-16 17:33:24:110	0	0
2020-06-16 17:33:24:123	0	0
2020-06-16 17:33:24:139	0	0
2020-06-16 17:33:24:155	0	0
2020-06-16 17:33:24:171	0	0
2020-06-16 17:33:25:038	0	0
2020-06-16 17:33:25:055	0	0
2020-06-16 17:33:25:071	0	0
2020-06-16 17:33:25:085	0	0
2020-06-16 17:33:25:104	0	0
2020-06-16 17:33:25:118	0	0
2020-06-16 17:33:25:132	0	0
2020-06-16 17:33:25:148	0	0
2020-06-16 17:33:25:164	0	0
2020-06-16 17:33:25:178	0	0
2020-06-16 17:33:26:030	0	0
2020-06-16 17:33:26:044	1024	0
2020-06-16 17:33:26:061	0	0
2020-06-16 17:33:26:076	0	0
2020-06-16 17:33:26:091	0	0
2020-06-16 17:33:26:108	0	0
2020-06-16 17:33:26:123	0	0
2020-06-16 17:33:26:139	0	0
2020-06-16 17:33:26:154	0	0
2020-06-16 17:33:26:171	0	0
2020-06-16 17:33:27:035	0	0
2020-06-16 17:33:27:054	-27136	0
2020-06-16 17:33:27:069	0	0
2020-06-16 17:33:27:085	0	0
2020-06-16 17:33:27:099	0	0
2020-06-16 17:33:27:115	0	0
2020-06-16 17:33:27:131	0	0
2020-06-16 17:33:27:147	0	0
2020-06-16 17:33:27:165	0	9.826398E-39
2020-06-16 17:33:28:053	292	4.555902E-41
2020-06-16 17:33:28:084	0	0
2020-06-16 17:33:28:097	0	0
2020-06-16 17:33:28:109	0	0
2020-06-16 17:33:28:123	0	0
2020-06-16 17:33:28:139	0	0
2020-06-16 17:33:28:155	0	0
2020-06-16 17:33:28:171	0	1.993487E-41
2020-06-16 17:33:29:044	256	0
2020-06-16 17:33:29:064	0	0
2020-06-16 17:33:29:075	0	0
2020-06-16 17:33:29:088	0	0
2020-06-16 17:33:29:099	0	0
2020-06-16 17:33:29:115	0	0
2020-06-16 17:33:29:132	0	0
2020-06-16 17:33:29:147	0	0
2020-06-16 17:33:29:165	0	1.374391E+11
2020-06-16 17:33:30:046	292	0.1258691
2020-06-16 17:33:30:060	0	0
2020-06-16 17:33:30:074	0	0
2020-06-16 17:33:30:091	0	0
2020-06-16 17:33:30:106	0	0
2020-06-16 17:33:30:121	0	0
2020-06-16 17:33:30:138	0	0
2020-06-16 17:33:30:154	0	0
2020-06-16 17:33:30:170	21003	0
2020-06-16 17:33:31:055	292	0.208558
2020-06-16 17:33:31:069	0	0
2020-06-16 17:33:31:082	0	0
2020-06-16 17:33:31:098	0	0
2020-06-16 17:33:31:114	0	0
2020-06-16 17:33:31:130	0	0
2020-06-16 17:33:31:146	0	0
2020-06-16 17:33:31:167	0	0
2020-06-16 17:33:31:180	0	0
2020-06-16 17:33:32:052	292	0.2237101
2020-06-16 17:33:32:068	0	0
2020-06-16 17:33:32:080	0	0
2020-06-16 17:33:32:090	0	0
2020-06-16 17:33:32:106	0	0
2020-06-16 17:33:32:122	0	0
2020-06-16 17:33:32:138	0	0
2020-06-16 17:33:32:155	0	0
2020-06-16 17:33:32:170	0	0
