Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2020년 06월 09일 10:08:09


날짜/시간 	 Wind_Driction 	 Wind_Speed
2020-06-09 10:52:23:694	225	0.1885599
2020-06-09 10:52:24:682	225	0
2020-06-09 10:52:25:688	225	0
2020-06-09 10:52:26:693	225	0
2020-06-09 10:52:27:683	225	0.1593204
2020-06-09 10:52:28:690	225	0
2020-06-09 10:52:29:678	225	0
2020-06-09 10:52:30:684	225	0
2020-06-09 10:52:31:689	225	0
2020-06-09 10:52:32:680	225	0
2020-06-09 10:52:33:686	225	0
2020-06-09 10:52:34:692	225	0
2020-06-09 10:52:35:681	225	0
2020-06-09 10:52:36:688	225	0
2020-06-09 10:52:37:694	225	0
2020-06-09 10:52:38:683	225	0
2020-06-09 10:52:39:690	225	0
2020-06-09 10:52:40:679	225	0
2020-06-09 10:52:41:686	225	0
2020-06-09 10:52:42:691	225	0
2020-06-09 10:52:43:680	225	0
2020-06-09 10:52:44:688	225	0
2020-06-09 10:52:45:693	225	0
2020-06-09 10:52:46:698	225	0
2020-06-09 10:52:47:689	225	0.1596004
2020-06-09 10:52:48:701	225	0
2020-06-09 10:52:49:683	225	0
2020-06-09 10:52:50:689	225	0
2020-06-09 10:52:51:697	225	0
2020-06-09 10:52:52:686	225	0
2020-06-09 10:52:53:692	225	0
2020-06-09 10:52:54:681	225	0
2020-06-09 10:52:55:687	225	0
2020-06-09 10:52:56:692	225	0
2020-06-09 10:52:57:683	225	0
2020-06-09 10:52:58:690	225	0
2020-06-09 10:52:59:698	225	0
2020-06-09 10:53:00:684	225	0
2020-06-09 10:53:01:692	225	0
2020-06-09 10:53:02:696	225	0
2020-06-09 10:53:03:686	225	0
2020-06-09 10:53:04:691	225	0
2020-06-09 10:53:05:680	225	0
2020-06-09 10:53:06:687	225	0
2020-06-09 10:53:07:693	225	0
2020-06-09 10:53:08:682	225	0
2020-06-09 10:53:09:689	225	0
2020-06-09 10:53:10:694	225	0
2020-06-09 10:53:11:685	225	0
2020-06-09 10:53:12:691	225	0
2020-06-09 10:53:13:697	225	0
2020-06-09 10:53:14:687	225	0
2020-06-09 10:53:15:692	225	0
2020-06-09 10:53:16:683	225	0
2020-06-09 10:53:17:688	225	0
2020-06-09 10:53:18:678	225	0
2020-06-09 10:53:19:700	225	0
2020-06-09 10:53:20:689	225	0
2020-06-09 10:53:21:679	225	0
2020-06-09 10:53:22:687	225	0
2020-06-09 10:53:23:676	225	0
2020-06-09 10:53:24:683	225	0
2020-06-09 10:53:25:686	225	0
2020-06-09 10:53:26:694	225	0.1608209
2020-06-09 10:53:27:684	225	0
2020-06-09 10:53:28:697	225	0
2020-06-09 10:53:29:695	225	0
2020-06-09 10:53:30:686	225	0
2020-06-09 10:53:31:691	225	0
2020-06-09 10:53:32:680	225	0
2020-06-09 10:53:33:689	225	0
2020-06-09 10:53:34:691	225	0
2020-06-09 10:53:35:683	225	0.2354118
2020-06-09 10:53:36:689	225	0.2308362
2020-06-09 10:53:37:695	225	0
2020-06-09 10:53:38:682	225	0
2020-06-09 10:53:39:692	225	0
2020-06-09 10:53:40:696	225	0
2020-06-09 10:53:41:685	225	0
2020-06-09 10:53:42:692	225	0
2020-06-09 10:53:43:681	225	0
2020-06-09 10:53:44:688	225	0
2020-06-09 10:53:45:693	225	0
2020-06-09 10:53:46:683	225	0
2020-06-09 10:53:47:690	225	0
2020-06-09 10:53:48:695	225	0
2020-06-09 10:53:49:702	225	0
2020-06-09 10:53:50:690	225	0
2020-06-09 10:53:51:696	225	0
2020-06-09 10:53:52:688	225	0
2020-06-09 10:53:53:677	225	0
2020-06-09 10:53:54:698	225	0
2020-06-09 10:53:55:688	225	0
2020-06-09 10:53:56:693	225	0
2020-06-09 10:53:57:684	225	0
2020-06-09 10:53:58:689	225	0
2020-06-09 10:53:59:696	225	0
2020-06-09 10:54:00:684	225	0
2020-06-09 10:54:01:691	225	0
2020-06-09 10:54:02:680	225	0
2020-06-09 10:54:03:704	225	0.2127326
2020-06-09 10:54:04:679	225	0
2020-06-09 10:54:05:698	225	0
2020-06-09 10:54:06:690	225	0
2020-06-09 10:54:07:680	225	0
2020-06-09 10:54:08:699	225	0
2020-06-09 10:54:09:690	225	0
2020-06-09 10:54:10:680	225	0
2020-06-09 10:54:11:686	225	0
2020-06-09 10:54:12:692	225	0
2020-06-09 10:54:13:682	225	0
2020-06-09 10:54:14:687	225	0
2020-06-09 10:54:15:677	225	0
2020-06-09 10:54:16:682	225	0
2020-06-09 10:54:17:673	225	0
2020-06-09 10:54:18:679	225	0
2020-06-09 10:54:19:684	225	0
2020-06-09 10:54:20:690	225	0
2020-06-09 10:54:21:696	225	0
2020-06-09 10:54:22:702	225	0
2020-06-09 10:54:23:707	225	0
2020-06-09 10:54:24:713	225	0
2020-06-09 10:54:25:703	225	0
2020-06-09 10:54:26:709	225	0
2020-06-09 10:54:27:704	225	0
2020-06-09 10:54:28:705	225	0
2020-06-09 10:54:29:695	225	0
2020-06-09 10:54:30:701	225	0
2020-06-09 10:54:31:691	225	0
2020-06-09 10:54:32:696	225	0
2020-06-09 10:54:33:704	225	0
2020-06-09 10:54:34:709	225	0
2020-06-09 10:54:35:698	225	0
2020-06-09 10:54:36:706	225	0
2020-06-09 10:54:37:694	225	0
2020-06-09 10:54:38:700	225	0
2020-06-09 10:54:39:706	225	0
2020-06-09 10:54:40:702	225	0.2190942
2020-06-09 10:54:41:702	225	0.1793575
2020-06-09 10:54:42:707	225	0.179891
2020-06-09 10:54:43:703	225	0.203652
2020-06-09 10:54:44:708	225	0
2020-06-09 10:54:45:694	225	0
2020-06-09 10:54:46:699	225	0
2020-06-09 10:54:47:689	225	0
2020-06-09 10:54:48:694	225	0
2020-06-09 10:54:49:701	225	0
2020-06-09 10:54:50:706	225	0
2020-06-09 10:54:51:696	225	0
2020-06-09 10:54:52:703	225	0
2020-06-09 10:54:53:692	225	0
2020-06-09 10:54:54:698	225	0
2020-06-09 10:54:55:705	225	0
2020-06-09 10:54:56:694	225	0
2020-06-09 10:54:57:700	225	0
2020-06-09 10:54:58:705	225	0
2020-06-09 10:54:59:696	225	0
2020-06-09 10:55:00:707	225	0
2020-06-09 10:55:01:710	225	0
2020-06-09 10:55:02:700	225	0
2020-06-09 10:55:03:708	225	0
2020-06-09 10:55:04:694	225	0
2020-06-09 10:55:05:699	225	0
2020-06-09 10:55:06:705	225	0
2020-06-09 10:55:07:696	223	0.244716
2020-06-09 10:55:08:701	223	0.1843597
2020-06-09 10:55:09:707	223	0
2020-06-09 10:55:10:696	223	0
2020-06-09 10:55:11:702	223	0
2020-06-09 10:55:12:708	223	0
2020-06-09 10:55:13:697	223	0
2020-06-09 10:55:14:705	223	0
2020-06-09 10:55:15:710	223	0
2020-06-09 10:55:16:699	223	0
2020-06-09 10:55:17:708	223	0
2020-06-09 10:55:18:711	223	0
2020-06-09 10:55:19:703	223	0
2020-06-09 10:55:20:707	223	0
2020-06-09 10:55:21:713	223	0
2020-06-09 10:55:22:702	223	0
2020-06-09 10:55:23:693	223	0
2020-06-09 10:55:24:715	223	0
2020-06-09 10:55:25:705	223	0
2020-06-09 10:55:26:694	223	0
2020-06-09 10:55:27:703	223	0
2020-06-09 10:55:28:707	223	0
2020-06-09 10:55:29:712	223	0
2020-06-09 10:55:30:702	223	0
2020-06-09 10:55:31:691	223	0
2020-06-09 10:55:32:697	223	0
2020-06-09 10:55:33:704	223	0
2020-06-09 10:55:34:693	223	0
2020-06-09 10:55:35:699	223	0
2020-06-09 10:55:36:707	223	0
2020-06-09 10:55:37:710	223	0
2020-06-09 10:55:38:701	223	0
2020-06-09 10:55:39:709	223	0
2020-06-09 10:55:40:712	223	0
2020-06-09 10:55:41:702	223	0
2020-06-09 10:55:42:708	223	0
2020-06-09 10:55:43:701	223	0
2020-06-09 10:55:44:703	223	0
2020-06-09 10:55:45:697	223	0
2020-06-09 10:55:46:700	223	0
2020-06-09 10:55:47:706	223	0
2020-06-09 10:55:48:699	223	0
2020-06-09 10:55:49:701	223	0
2020-06-09 10:55:50:692	223	0
2020-06-09 10:55:51:702	223	0
2020-06-09 10:55:52:705	223	0
2020-06-09 10:55:53:694	223	0
2020-06-09 10:55:54:699	223	0
2020-06-09 10:55:55:705	223	0
2020-06-09 10:55:56:694	223	0
2020-06-09 10:55:57:700	223	0
2020-06-09 10:55:58:707	223	0
2020-06-09 10:55:59:696	223	0
2020-06-09 10:56:00:703	223	0
2020-06-09 10:56:01:710	223	0
2020-06-09 10:56:02:699	223	0
2020-06-09 10:56:03:705	223	0
2020-06-09 10:56:04:713	223	0
2020-06-09 10:56:05:703	223	0
2020-06-09 10:56:06:707	223	0
2020-06-09 10:56:07:699	223	0
2020-06-09 10:56:08:704	223	0
2020-06-09 10:56:09:710	223	0
2020-06-09 10:56:10:716	223	0
2020-06-09 10:56:11:706	223	0
2020-06-09 10:56:12:693	223	0
2020-06-09 10:56:13:717	223	0
2020-06-09 10:56:14:705	223	0
2020-06-09 10:56:15:713	223	0
2020-06-09 10:56:16:701	223	0
2020-06-09 10:56:17:709	223	0
2020-06-09 10:56:18:712	223	0
2020-06-09 10:56:19:705	223	0
2020-06-09 10:56:20:708	223	0
2020-06-09 10:56:21:701	223	0
2020-06-09 10:56:22:692	223	0
2020-06-09 10:56:23:697	223	0
2020-06-09 10:56:24:701	223	0
2020-06-09 10:56:25:709	223	0
2020-06-09 10:56:26:695	223	0
2020-06-09 10:56:27:705	223	0
2020-06-09 10:56:28:709	223	0
2020-06-09 10:56:29:713	223	0
2020-06-09 10:56:30:702	223	0
2020-06-09 10:56:31:708	223	0
2020-06-09 10:56:32:702	223	0
2020-06-09 10:56:33:705	223	0
2020-06-09 10:56:34:710	223	0
2020-06-09 10:56:35:700	223	0
2020-06-09 10:56:36:707	223	0
2020-06-09 10:56:37:696	223	0
2020-06-09 10:56:38:702	223	0
2020-06-09 10:56:39:707	223	0
2020-06-09 10:56:40:697	223	0
2020-06-09 10:56:41:703	223	0
2020-06-09 10:56:42:709	223	0
2020-06-09 10:56:43:698	223	0
2020-06-09 10:56:44:705	223	0
2020-06-09 10:56:45:711	223	0
2020-06-09 10:56:46:701	223	0
2020-06-09 10:56:47:690	223	0
2020-06-09 10:56:48:696	223	0
2020-06-09 10:56:49:702	223	0
2020-06-09 10:56:50:709	223	0
2020-06-09 10:56:51:700	223	0.1684137
2020-06-09 10:56:52:704	223	0
2020-06-09 10:56:53:694	223	0
2020-06-09 10:56:54:700	223	0
2020-06-09 10:56:55:705	223	0
2020-06-09 10:56:56:695	223	0
2020-06-09 10:56:57:701	223	0
2020-06-09 10:56:58:691	223	0
2020-06-09 10:56:59:714	223	0
2020-06-09 10:57:00:704	223	0
2020-06-09 10:57:01:692	223	0
2020-06-09 10:57:02:714	223	0
2020-06-09 10:57:03:691	223	0
2020-06-09 10:57:04:694	223	0
2020-06-09 10:57:05:703	223	0
2020-06-09 10:57:06:694	223	0
2020-06-09 10:57:07:699	223	0
2020-06-09 10:57:08:704	223	0
2020-06-09 10:57:09:711	223	0
2020-06-09 10:57:10:697	223	0
2020-06-09 10:57:11:707	223	0
2020-06-09 10:57:12:696	223	0
2020-06-09 10:57:13:704	223	0
2020-06-09 10:57:14:708	223	0
2020-06-09 10:57:15:695	223	0
2020-06-09 10:57:16:704	223	0
2020-06-09 10:57:17:709	223	0
2020-06-09 10:57:18:700	223	0
2020-06-09 10:57:19:706	223	0
2020-06-09 10:57:20:711	223	0
2020-06-09 10:57:21:701	223	0
2020-06-09 10:57:22:703	223	0
2020-06-09 10:57:23:712	223	0
2020-06-09 10:57:24:704	223	0
2020-06-09 10:57:25:706	223	0.1826454
2020-06-09 10:57:26:715	223	0.1794287
2020-06-09 10:57:27:702	223	0.2146506
2020-06-09 10:57:28:710	223	0.1930502
2020-06-09 10:57:29:719	223	0
2020-06-09 10:57:30:705	223	0
2020-06-09 10:57:31:711	223	0
2020-06-09 10:57:32:718	223	0
2020-06-09 10:57:33:708	223	0
2020-06-09 10:57:34:696	223	0
2020-06-09 10:57:35:703	223	0
2020-06-09 10:57:36:709	223	0
2020-06-09 10:57:37:716	223	0
2020-06-09 10:57:38:706	223	0
2020-06-09 10:57:39:714	223	0.1722498
2020-06-09 10:57:40:717	223	0.1687186
2020-06-09 10:57:41:708	223	0.1752251
2020-06-09 10:57:42:711	223	0
2020-06-09 10:57:43:716	223	0
2020-06-09 10:57:44:705	223	0
2020-06-09 10:57:45:696	223	0.1779667
2020-06-09 10:57:46:703	223	0.1873867
2020-06-09 10:57:47:709	223	0
2020-06-09 10:57:48:715	223	0
2020-06-09 10:57:49:702	223	0
2020-06-09 10:57:50:695	223	0
2020-06-09 10:57:51:715	223	0
2020-06-09 10:57:52:706	223	0
2020-06-09 10:57:53:710	223	0
2020-06-09 10:57:54:702	223	0
2020-06-09 10:57:55:709	223	0
2020-06-09 10:57:56:714	223	0
2020-06-09 10:57:57:704	223	0
2020-06-09 10:57:58:711	223	0
2020-06-09 10:57:59:701	223	0
2020-06-09 10:58:00:709	223	0.2117455
2020-06-09 10:58:01:697	223	0.2231501
2020-06-09 10:58:02:720	223	0.2035833
2020-06-09 10:58:03:708	223	0.1753296
2020-06-09 10:58:04:695	223	0
2020-06-09 10:58:05:700	223	0
2020-06-09 10:58:06:690	223	0
2020-06-09 10:58:07:696	223	0
2020-06-09 10:58:08:708	223	0
2020-06-09 10:58:09:697	223	0.1709487
2020-06-09 10:58:10:719	223	0
2020-06-09 10:58:11:705	223	0
2020-06-09 10:58:12:712	223	0
2020-06-09 10:58:13:702	223	0
2020-06-09 10:58:14:705	223	0
2020-06-09 10:58:15:714	223	0
2020-06-09 10:58:16:703	223	0
2020-06-09 10:58:17:707	223	0
2020-06-09 10:58:18:700	223	0
2020-06-09 10:58:19:706	223	0
2020-06-09 10:58:20:710	223	0
2020-06-09 10:58:21:701	223	0
2020-06-09 10:58:22:704	223	0
2020-06-09 10:58:23:715	223	0.1876041
2020-06-09 10:58:24:715	223	0
2020-06-09 10:58:25:708	223	0
2020-06-09 10:58:26:715	223	0
2020-06-09 10:58:27:704	223	0
2020-06-09 10:58:28:713	223	0.1938329
2020-06-09 10:58:29:701	223	0.1669217
2020-06-09 10:58:30:706	223	0
2020-06-09 10:58:31:692	223	0
2020-06-09 10:58:32:699	223	0
2020-06-09 10:58:33:707	223	0
2020-06-09 10:58:34:713	223	0
2020-06-09 10:58:35:703	223	0
2020-06-09 10:58:36:709	223	0
2020-06-09 10:58:37:715	223	0
2020-06-09 10:58:38:704	223	0
2020-06-09 10:58:39:708	223	0
2020-06-09 10:58:40:713	223	0
2020-06-09 10:58:41:705	223	0.1833342
2020-06-09 10:58:42:699	223	0
2020-06-09 10:58:43:703	223	0
2020-06-09 10:58:44:713	223	0
2020-06-09 10:58:45:714	223	0
2020-06-09 10:58:46:701	223	0
2020-06-09 10:58:47:708	223	0
2020-06-09 10:58:48:701	223	0
2020-06-09 10:58:49:707	223	0
2020-06-09 10:58:50:710	223	0
2020-06-09 10:58:51:717	223	0
2020-06-09 10:58:52:708	223	0
2020-06-09 10:58:53:708	223	0
2020-06-09 10:58:54:701	223	0
2020-06-09 10:58:55:708	223	0
2020-06-09 10:58:56:713	223	0
2020-06-09 10:58:57:704	223	0
2020-06-09 10:58:58:710	223	0
2020-06-09 10:58:59:715	223	0
2020-06-09 10:59:00:703	223	0
2020-06-09 10:59:01:710	223	0
2020-06-09 10:59:02:698	223	0
2020-06-09 10:59:03:703	223	0
2020-06-09 10:59:04:709	223	0
2020-06-09 10:59:05:718	223	0
2020-06-09 10:59:06:705	223	0
2020-06-09 10:59:07:698	223	0
2020-06-09 10:59:08:700	223	0
2020-06-09 10:59:09:710	223	0
2020-06-09 10:59:10:716	223	0
2020-06-09 10:59:11:706	223	0
2020-06-09 10:59:12:712	223	0
2020-06-09 10:59:13:720	223	0.2261135
2020-06-09 10:59:14:707	223	0.2014859
2020-06-09 10:59:15:716	223	0
2020-06-09 10:59:16:701	223	0
2020-06-09 10:59:17:707	223	0
2020-06-09 10:59:18:700	223	0
2020-06-09 10:59:19:702	223	0
2020-06-09 10:59:20:711	223	0
2020-06-09 10:59:21:713	223	0
2020-06-09 10:59:22:707	223	0
2020-06-09 10:59:23:694	223	0
2020-06-09 10:59:24:708	223	0.1631522
2020-06-09 10:59:25:691	223	0
2020-06-09 10:59:26:698	223	0
2020-06-09 10:59:27:701	223	0
2020-06-09 10:59:28:694	223	0
2020-06-09 10:59:29:713	223	0
2020-06-09 10:59:30:704	223	0
2020-06-09 10:59:31:693	223	0
2020-06-09 10:59:32:699	223	0
2020-06-09 10:59:33:705	223	0
2020-06-09 10:59:34:712	223	0
2020-06-09 10:59:35:701	223	0
2020-06-09 10:59:36:708	223	0
2020-06-09 10:59:37:699	223	0
2020-06-09 10:59:38:705	223	0
2020-06-09 10:59:39:710	223	0
2020-06-09 10:59:40:717	223	0
2020-06-09 10:59:41:706	223	0
2020-06-09 10:59:42:708	223	0
2020-06-09 10:59:43:718	223	0
2020-06-09 10:59:44:710	223	0.2065393
2020-06-09 10:59:45:715	261	0.2532794
2020-06-09 10:59:46:704	261	0.3066236
2020-06-09 10:59:47:694	255	0.2393399
2020-06-09 10:59:48:721	255	0
2020-06-09 10:59:49:702	255	0
2020-06-09 10:59:50:710	255	0
2020-06-09 10:59:51:700	255	0
2020-06-09 10:59:52:686	255	0
2020-06-09 10:59:53:697	255	0
2020-06-09 10:59:54:702	255	0
2020-06-09 10:59:55:706	255	0.2403113
2020-06-09 10:59:56:697	255	0
2020-06-09 10:59:57:701	255	0
2020-06-09 10:59:58:707	255	0
2020-06-09 10:59:59:714	255	0
2020-06-09 11:00:00:705	255	0
2020-06-09 11:00:01:711	255	0
2020-06-09 11:00:02:698	255	0
2020-06-09 11:00:03:707	255	0
2020-06-09 11:00:04:713	255	0
2020-06-09 11:00:05:703	255	0
2020-06-09 11:00:06:709	255	0
2020-06-09 11:00:07:712	255	0
2020-06-09 11:00:08:701	255	0
2020-06-09 11:00:09:708	255	0
2020-06-09 11:00:10:713	255	0
2020-06-09 11:00:11:703	255	0
2020-06-09 11:00:12:709	255	0
2020-06-09 11:00:13:699	255	0
2020-06-09 11:00:14:705	255	0
2020-06-09 11:00:15:713	255	0.2189264
2020-06-09 11:00:16:701	255	0.2466172
2020-06-09 11:00:17:711	245	0.2336631
2020-06-09 11:00:18:695	245	0.1998669
2020-06-09 11:00:19:707	245	0
2020-06-09 11:00:20:708	245	0
2020-06-09 11:00:21:698	245	0
2020-06-09 11:00:22:707	245	0
2020-06-09 11:00:23:693	245	0
2020-06-09 11:00:24:702	245	0
2020-06-09 11:00:25:706	245	0
2020-06-09 11:00:26:698	245	0
2020-06-09 11:00:27:704	245	0
2020-06-09 11:00:28:710	245	0
2020-06-09 11:00:29:699	245	0
2020-06-09 11:00:30:705	245	0
2020-06-09 11:00:31:692	245	0
2020-06-09 11:00:32:700	245	0
2020-06-09 11:00:33:709	245	0
2020-06-09 11:00:34:713	245	0
2020-06-09 11:00:35:702	245	0
2020-06-09 11:00:36:690	245	0
2020-06-09 11:00:37:695	245	0
2020-06-09 11:00:38:702	245	0
2020-06-09 11:00:39:707	245	0
2020-06-09 11:00:40:705	245	0.190466
2020-06-09 11:00:41:703	245	0.191425
2020-06-09 11:00:42:695	245	0
2020-06-09 11:00:43:699	245	0
2020-06-09 11:00:44:704	245	0
2020-06-09 11:00:45:697	245	0
2020-06-09 11:00:46:700	245	0
2020-06-09 11:00:47:693	245	0
2020-06-09 11:00:48:699	245	0
2020-06-09 11:00:49:705	245	0
2020-06-09 11:00:50:710	245	0
2020-06-09 11:00:51:716	245	0
2020-06-09 11:00:52:706	245	0
2020-06-09 11:00:53:709	245	0
2020-06-09 11:00:54:701	245	0
2020-06-09 11:00:55:707	245	0
2020-06-09 11:00:56:714	245	0
2020-06-09 11:00:57:703	245	0
2020-06-09 11:00:58:710	245	0
2020-06-09 11:00:59:713	245	0.1785309
2020-06-09 11:01:00:708	245	0
2020-06-09 11:01:01:711	245	0
2020-06-09 11:01:02:701	245	0
2020-06-09 11:01:03:707	245	0
2020-06-09 11:01:04:712	245	0
2020-06-09 11:01:05:702	245	0
2020-06-09 11:01:06:708	245	0
2020-06-09 11:01:07:712	245	0
2020-06-09 11:01:08:703	245	0
2020-06-09 11:01:09:707	245	0
2020-06-09 11:01:10:703	245	0.2293698
2020-06-09 11:01:11:703	245	0.2281005
2020-06-09 11:01:12:711	245	0.2208719
2020-06-09 11:01:13:702	245	0.199763
2020-06-09 11:01:14:709	245	0
2020-06-09 11:01:15:713	245	0
2020-06-09 11:01:16:704	245	0
2020-06-09 11:01:17:708	245	0
2020-06-09 11:01:18:698	245	0
2020-06-09 11:01:19:704	245	0
2020-06-09 11:01:20:707	245	0
2020-06-09 11:01:21:701	245	0
2020-06-09 11:01:22:706	245	0
2020-06-09 11:01:23:712	245	0
2020-06-09 11:01:24:702	245	0
2020-06-09 11:01:25:707	245	0
2020-06-09 11:01:26:699	245	0
2020-06-09 11:01:27:703	245	0
2020-06-09 11:01:28:711	245	0.1928423
2020-06-09 11:01:29:701	245	0
2020-06-09 11:01:30:704	245	0
2020-06-09 11:01:31:695	245	0
2020-06-09 11:01:32:700	245	0
2020-06-09 11:01:33:703	245	0
2020-06-09 11:01:34:694	245	0
2020-06-09 11:01:35:704	245	0
2020-06-09 11:01:36:704	245	0
2020-06-09 11:01:37:696	245	0
2020-06-09 11:01:38:700	245	0
2020-06-09 11:01:39:707	245	0
2020-06-09 11:01:40:696	245	0.1873456
2020-06-09 11:01:41:713	245	0
2020-06-09 11:01:42:711	245	0
2020-06-09 11:01:43:700	245	0
2020-06-09 11:01:44:706	245	0
2020-06-09 11:01:45:713	245	0
2020-06-09 11:01:46:699	245	0
2020-06-09 11:01:47:693	245	0
2020-06-09 11:01:48:699	245	0
2020-06-09 11:01:49:701	245	0
2020-06-09 11:01:50:694	245	0
2020-06-09 11:01:51:700	245	0
2020-06-09 11:01:52:705	245	0
2020-06-09 11:01:53:695	245	0
2020-06-09 11:01:54:703	245	0
2020-06-09 11:01:55:694	245	0.2130739
2020-06-09 11:01:56:714	244	0.2529413
2020-06-09 11:01:57:702	248	0.2566884
2020-06-09 11:01:58:712	259	0.2560064
2020-06-09 11:01:59:700	267	0.2742055
2020-06-09 11:02:00:689	267	0.2489325
2020-06-09 11:02:01:697	267	0
2020-06-09 11:02:02:702	267	0
2020-06-09 11:02:03:705	267	0
2020-06-09 11:02:04:696	267	0
2020-06-09 11:02:05:704	267	0
2020-06-09 11:02:06:691	267	0
2020-06-09 11:02:07:698	267	0
2020-06-09 11:02:08:703	253	0.277095
2020-06-09 11:02:09:716	256	0.1902741
2020-06-09 11:02:10:715	256	0
2020-06-09 11:02:11:689	256	0
2020-06-09 11:02:12:692	256	0
2020-06-09 11:02:13:701	256	0
2020-06-09 11:02:14:707	256	0
2020-06-09 11:02:15:693	256	0
2020-06-09 11:02:16:715	256	0
2020-06-09 11:02:17:708	256	0
2020-06-09 11:02:18:695	256	0
2020-06-09 11:02:19:704	256	0
2020-06-09 11:02:20:691	256	0
2020-06-09 11:02:21:700	256	0
2020-06-09 11:02:22:704	256	0
2020-06-09 11:02:23:712	256	0
2020-06-09 11:02:24:714	256	0
2020-06-09 11:02:25:704	256	0
2020-06-09 11:02:26:711	256	0
2020-06-09 11:02:27:700	256	0
2020-06-09 11:02:28:705	256	0
2020-06-09 11:02:29:714	256	0
2020-06-09 11:02:30:704	256	0
2020-06-09 11:02:31:710	256	0
2020-06-09 11:02:32:702	256	0
2020-06-09 11:02:33:705	256	0
2020-06-09 11:02:34:712	256	0
2020-06-09 11:02:35:702	256	0
2020-06-09 11:02:36:707	256	0
2020-06-09 11:02:37:696	256	0
2020-06-09 11:02:38:703	256	0
2020-06-09 11:02:39:709	256	0
2020-06-09 11:02:40:715	256	0
2020-06-09 11:02:41:706	256	0
2020-06-09 11:02:42:710	256	0
2020-06-09 11:02:43:717	256	0
2020-06-09 11:02:44:723	256	0
2020-06-09 11:02:45:712	256	0
2020-06-09 11:02:46:701	256	0
2020-06-09 11:02:47:710	256	0.2078179
2020-06-09 11:02:48:700	256	0
2020-06-09 11:02:49:705	256	0
2020-06-09 11:02:50:705	256	0
2020-06-09 11:02:51:697	262	0.3153807
2020-06-09 11:02:52:718	273	0.274126
2020-06-09 11:02:53:709	273	0
2020-06-09 11:02:54:713	273	0
2020-06-09 11:02:55:703	273	0
2020-06-09 11:02:56:697	273	0
2020-06-09 11:02:57:699	273	0
2020-06-09 11:02:58:706	273	0
2020-06-09 11:02:59:713	234	0.2755533
2020-06-09 11:03:00:705	245	0.2728463
2020-06-09 11:03:01:709	236	0.2528682
2020-06-09 11:03:02:717	225	0.2576496
2020-06-09 11:03:03:708	225	0.2152806
2020-06-09 11:03:04:709	225	0.1691107
2020-06-09 11:03:05:701	225	0.1774213
2020-06-09 11:03:06:710	225	0
2020-06-09 11:03:07:712	225	0
2020-06-09 11:03:08:704	225	0
2020-06-09 11:03:09:706	225	0
2020-06-09 11:03:10:698	225	0
2020-06-09 11:03:11:702	225	0
2020-06-09 11:03:12:708	225	0
2020-06-09 11:03:13:697	225	0
2020-06-09 11:03:14:703	225	0
2020-06-09 11:03:15:712	225	0
2020-06-09 11:03:16:702	225	0
2020-06-09 11:03:17:708	225	0
2020-06-09 11:03:18:698	225	0
2020-06-09 11:03:19:704	225	0
2020-06-09 11:03:20:693	225	0
2020-06-09 11:03:21:700	225	0
2020-06-09 11:03:22:705	225	0
2020-06-09 11:03:23:696	225	0
2020-06-09 11:03:24:701	225	0
2020-06-09 11:03:25:693	225	0
2020-06-09 11:03:26:710	225	0
2020-06-09 11:03:27:699	225	0
2020-06-09 11:03:28:709	225	0
2020-06-09 11:03:29:699	225	0
2020-06-09 11:03:30:704	225	0
2020-06-09 11:03:31:712	225	0.1621415
2020-06-09 11:03:32:703	225	0
2020-06-09 11:03:33:690	225	0
2020-06-09 11:03:34:696	225	0
2020-06-09 11:03:35:701	225	0
2020-06-09 11:03:36:691	225	0
2020-06-09 11:03:37:698	225	0
2020-06-09 11:03:38:704	225	0
2020-06-09 11:03:39:694	225	0
2020-06-09 11:03:40:700	225	0
2020-06-09 11:03:41:707	225	0
2020-06-09 11:03:42:695	225	0
2020-06-09 11:03:43:701	225	0
2020-06-09 11:03:44:709	225	0
2020-06-09 11:03:45:697	225	0
2020-06-09 11:03:46:701	225	0
2020-06-09 11:03:47:692	225	0
2020-06-09 11:03:48:714	225	0
2020-06-09 11:03:49:705	225	0
2020-06-09 11:03:50:710	225	0
2020-06-09 11:03:51:701	225	0
2020-06-09 11:03:52:705	225	0
2020-06-09 11:03:53:709	225	0
2020-06-09 11:03:54:701	225	0
2020-06-09 11:03:55:706	225	0
2020-06-09 11:03:56:696	225	0
2020-06-09 11:03:57:720	225	0
2020-06-09 11:03:58:690	225	0
2020-06-09 11:03:59:711	225	0
2020-06-09 11:04:00:717	225	0
2020-06-09 11:04:01:708	225	0
2020-06-09 11:04:02:713	225	0
2020-06-09 11:04:03:718	225	0
2020-06-09 11:04:04:712	225	0
2020-06-09 11:04:05:718	225	0
2020-06-09 11:04:06:723	225	0
2020-06-09 11:04:07:729	225	0
2020-06-09 11:04:08:719	225	0
2020-06-09 11:04:09:725	225	0
2020-06-09 11:04:10:712	225	0
2020-06-09 11:04:11:720	225	0
2020-06-09 11:04:12:708	225	0
2020-06-09 11:04:13:716	225	0
2020-06-09 11:04:14:721	225	0
2020-06-09 11:04:15:728	225	0
2020-06-09 11:04:16:715	225	0
2020-06-09 11:04:17:724	225	0
2020-06-09 11:04:18:714	225	0
2020-06-09 11:04:19:720	225	0
2020-06-09 11:04:20:726	225	0
