Road Temp Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 04월 15일 16:16:24


날짜/시간 	 #1주변온도 	 #1물체온도 	 #2주변온도 	 #2물체온도 
2021-04-15 16:44:14:447	37.4	20.5	0	0
2021-04-15 16:44:15:424	37.7	20.5	0	0
2021-04-15 16:44:16:424	37.7	20.8	0	0
2021-04-15 16:44:17:430	37.7	20.8	0	0
2021-04-15 16:44:18:427	37.9	20.8	0	0
2021-04-15 16:44:19:436	37.9	21	0	0
2021-04-15 16:44:21:443	37.9	21.1	0	0
2021-04-15 16:44:22:453	37.9	21.1	0	0
2021-04-15 16:44:23:451	37.9	21.1	0	0
2021-04-15 16:44:24:470	37.9	20.8	0	0
2021-04-15 16:44:25:458	37.9	20.8	0	0
2021-04-15 16:44:26:457	37.9	20.8	0	0
2021-04-15 16:44:27:473	37.9	20.6	0	0
2021-04-15 16:44:28:473	37.9	20.6	0	0
2021-04-15 16:44:29:476	37.9	20.5	0	0
2021-04-15 16:44:30:485	37.9	20.6	0	0
2021-04-15 16:44:31:489	37.9	20.6	0	0
2021-04-15 16:44:32:489	37.9	20.8	0	0
2021-04-15 16:44:33:520	37.9	20.8	0	0
2021-04-15 16:44:34:489	37.9	20.8	0	0
2021-04-15 16:44:35:507	37.9	20.8	0	0
2021-04-15 16:44:36:515	37.9	20.8	0	0
2021-04-15 16:44:38:515	37.9	20.8	0	0
2021-04-15 16:44:39:523	37.9	21	0	0
2021-04-15 16:44:40:531	37.9	20.8	0	0
2021-04-15 16:44:41:539	37.9	21	0	0
2021-04-15 16:44:42:528	37.9	21	0	0
2021-04-15 16:44:43:536	37.9	21	0	0
2021-04-15 16:44:44:546	37.9	21.3	0	0
2021-04-15 16:44:45:554	37.9	21.5	0	0
2021-04-15 16:44:46:546	37.7	21.5	0	0
2021-04-15 16:44:47:553	37.7	21.3	0	0
2021-04-15 16:44:48:560	37.7	21.3	0	0
2021-04-15 16:44:49:569	37.7	21	0	0
2021-04-15 16:44:51:564	37.4	21	0	0
2021-04-15 16:44:52:576	37.4	21	0	0
2021-04-15 16:44:53:583	37.4	20.8	0	0
2021-04-15 16:44:54:583	37.7	20.8	0	0
2021-04-15 16:44:55:567	37.7	20.8	0	0
2021-04-15 16:44:56:587	37.7	20.8	0	0
2021-04-15 16:44:57:597	37.6	20.8	0	0
2021-04-15 16:44:58:606	37.6	20.8	0	0
2021-04-15 16:44:59:598	37.9	20.8	0	0
2021-04-15 16:45:00:597	37.6	20.5	0	0
2021-04-15 16:45:01:613	37.6	20.5	0	0
2021-04-15 16:45:02:613	37.7	20.5	0	0
2021-04-15 16:45:03:612	37.7	20.8	0	0
2021-04-15 16:45:04:612	37.7	20.8	0	0
2021-04-15 16:45:05:627	37.7	20.8	0	0
2021-04-15 16:45:06:627	37.7	20.8	0	0
2021-04-15 16:45:07:646	37.4	20.8	0	0
2021-04-15 16:45:08:628	37.7	20.8	0	0
2021-04-15 16:45:09:643	37.7	20.8	0	0
2021-04-15 16:45:10:643	37.7	20.9	0	0
2021-04-15 16:45:11:659	37.7	20.6	0	0
2021-04-15 16:45:12:643	37.7	20.6	0	0
2021-04-15 16:45:13:659	37.4	20.6	0	0
2021-04-15 16:45:14:667	37.4	20.6	0	0
2021-04-15 16:45:15:660	37.7	20.6	0	0
2021-04-15 16:45:16:660	37.7	0.2	0	0
2021-04-15 16:45:17:660	37.7	20.6	0	0
2021-04-15 16:45:18:675	37.4	20.6	0	0
2021-04-15 16:45:19:688	37.4	20.6	0	0
2021-04-15 16:45:20:697	37.4	20.6	0	0
2021-04-15 16:45:21:691	37.7	20.5	0	0
2021-04-15 16:45:22:693	37.7	20.6	0	0
2021-04-15 16:45:23:706	37.7	20.5	0	0
2021-04-15 16:45:24:701	37.4	20.5	0	0
2021-04-15 16:45:25:705	37.4	20.5	0	0
2021-04-15 16:45:26:709	37.7	20.5	0	0
2021-04-15 16:45:27:709	37.7	20.6	0	0
2021-04-15 16:45:28:728	37.4	20.6	0	0
2021-04-15 16:45:29:713	37.4	20.6	0	0
2021-04-15 16:45:30:728	37.4	20.6	0	0
2021-04-15 16:45:31:723	37.4	20.6	0	0
2021-04-15 16:45:32:738	37.7	20.6	0	0
2021-04-15 16:45:34:738	37.4	20.8	0	0
2021-04-15 16:45:35:750	37.4	20.8	0	0
2021-04-15 16:45:36:759	37.7	21.1	0	0
2021-04-15 16:45:37:766	37.7	21.1	0	0
2021-04-15 16:45:38:757	37.7	21	0	0
2021-04-15 16:45:39:766	37.7	21	0	0
2021-04-15 16:45:40:775	37.6	21.1	0	0
2021-04-15 16:45:41:779	37.7	20.8	0	0
2021-04-15 16:45:42:774	37.9	20.8	0	0
2021-04-15 16:45:43:781	37.9	20.8	0	0
2021-04-15 16:45:44:789	37.7	20.6	0	0
2021-04-15 16:45:45:795	37.7	20.6	0	0
2021-04-15 16:45:46:788	37.7	20.6	0	0
2021-04-15 16:45:47:796	37.4	20.6	0	0
2021-04-15 16:45:48:804	37.4	20.5	0	0
2021-04-15 16:45:49:811	37.4	20.5	0	0
2021-04-15 16:45:50:804	37.4	0.2	0	0
2021-04-15 16:45:51:802	37.4	20.8	0	0
2021-04-15 16:45:52:817	37.6	20.8	0	0
2021-04-15 16:45:53:817	37.6	20.8	0	0
2021-04-15 16:45:55:816	37.7	20.8	0	0
2021-04-15 16:45:56:832	37.7	20.8	0	0
2021-04-15 16:45:57:840	37.7	21	0	0
2021-04-15 16:45:58:848	37.7	21	0	0
2021-04-15 16:45:59:833	37.7	21.3	0	0
2021-04-15 16:46:00:848	37.7	21.5	0	0
2021-04-15 16:46:01:857	37.7	21.8	0	0
2021-04-15 16:46:02:863	37.7	21.8	0	0
2021-04-15 16:46:03:847	37.9	22	0	0
2021-04-15 16:46:04:863	37.9	22	0	0
2021-04-15 16:46:05:862	37.9	21.8	0	0
2021-04-15 16:46:06:878	37.9	21.5	0	0
2021-04-15 16:46:07:862	37.9	21.3	0	0
2021-04-15 16:46:08:877	37.9	21.1	0	0
2021-04-15 16:46:09:877	37.9	20.8	0	0
2021-04-15 16:46:10:893	37.9	20.8	0	0
2021-04-15 16:46:11:880	37.9	2	0	0
2021-04-15 16:46:12:895	37.9	20.6	0	0
2021-04-15 16:46:13:895	37.9	20.6	0	0
2021-04-15 16:46:14:904	37.9	20.6	0	0
2021-04-15 16:46:15:917	37.9	20.6	0	0
2021-04-15 16:46:16:909	37.9	20.8	0	0
2021-04-15 16:46:17:909	37.9	20.8	0	0
2021-04-15 16:46:18:924	37.9	20.8	0	0
2021-04-15 16:46:19:924	37.9	20.8	0	0
2021-04-15 16:46:20:918	37.9	21.1	0	0
2021-04-15 16:46:21:932	37.9	21.1	0	0
2021-04-15 16:46:22:927	37.9	21.1	0	0
2021-04-15 16:46:23:942	37.9	21.1	0	0
2021-04-15 16:46:24:926	37.7	20.8	0	0
2021-04-15 16:46:25:941	37.7	21	0	0
2021-04-15 16:46:26:957	37.7	21.3	0	0
2021-04-15 16:46:27:956	37.7	21.6	0	0
2021-04-15 16:46:29:956	37.4	21.3	0	0
2021-04-15 16:46:30:956	37.2	21.3	0	0
2021-04-15 16:46:31:971	37.2	21.3	0	0
2021-04-15 16:46:32:971	37.2	21.3	0	0
2021-04-15 16:46:33:976	37.2	21.1	0	0
2021-04-15 16:46:34:984	37.2	20.8	0	0
2021-04-15 16:46:35:992	37.2	20.6	0	0
2021-04-15 16:46:37:002	37.4	20.6	0	0
2021-04-15 16:46:37:992	37.4	20.6	0	0
2021-04-15 16:46:39:002	37.7	20.6	0	0
2021-04-15 16:46:40:008	37.7	20.6	0	0
2021-04-15 16:46:41:019	37.9	20.8	0	0
2021-04-15 16:46:42:007	37.9	20.8	0	0
2021-04-15 16:46:43:016	37.9	20.8	0	0
2021-04-15 16:46:44:022	37.9	20.8	0	0
2021-04-15 16:46:45:032	37.9	20.8	0	0
2021-04-15 16:46:47:031	37.9	20.8	0	0
2021-04-15 16:46:48:039	37.9	20.8	0	0
2021-04-15 16:46:49:047	37.7	20.5	0	0
2021-04-15 16:46:50:053	37.7	20.5	0	0
2021-04-15 16:46:51:041	37.7	20.5	0	0
2021-04-15 16:46:52:054	37.4	20.5	0	0
2021-04-15 16:46:53:052	37.2	20.5	0	0
2021-04-15 16:46:54:067	36.9	20.6	0	0
2021-04-15 16:46:55:051	36.9	20.8	0	0
2021-04-15 16:46:56:067	36.9	21.1	0	0
2021-04-15 16:46:57:066	37.2	21.1	0	0
2021-04-15 16:46:58:082	37.2	21.3	0	0
2021-04-15 16:47:00:083	37.4	21.3	0	0
2021-04-15 16:47:01:083	37.7	21.3	0	0
2021-04-15 16:47:02:098	37.9	21.3	0	0
2021-04-15 16:47:03:098	37.9	21.1	0	0
2021-04-15 16:47:04:098	37.9	20.8	0	0
2021-04-15 16:47:05:097	37.9	20.8	0	0
2021-04-15 16:47:06:113	37.7	20.5	0	0
2021-04-15 16:47:07:113	37.7	20.6	0	0
2021-04-15 16:47:08:113	37.7	20.6	0	0
2021-04-15 16:47:09:112	37.7	20.6	0	0
2021-04-15 16:47:10:128	37.7	20.6	0	0
2021-04-15 16:47:11:128	37.7	20.6	0	0
2021-04-15 16:47:13:138	37.4	20.6	0	0
2021-04-15 16:47:14:146	37.7	20.6	0	0
2021-04-15 16:47:15:146	37.7	20.8	0	0
2021-04-15 16:47:16:161	37.7	20.8	0	0
2021-04-15 16:47:17:145	37.7	20.8	0	0
2021-04-15 16:47:18:160	37.7	20.8	0	0
2021-04-15 16:47:19:160	37.7	20.8	0	0
2021-04-15 16:47:20:176	37.7	20.8	0	0
2021-04-15 16:47:21:160	38	20.8	0	0
2021-04-15 16:47:22:175	37.9	20.8	0	0
2021-04-15 16:47:23:175	37.9	20.6	0	0
2021-04-15 16:47:24:190	37.9	20.6	0	0
2021-04-15 16:47:26:190	38	20.6	0	0
2021-04-15 16:47:27:190	37.9	20.6	0	0
2021-04-15 16:47:28:205	37.9	20.8	0	0
2021-04-15 16:47:29:208	37.9	20.8	0	0
2021-04-15 16:47:30:192	38	20.8	0	0
2021-04-15 16:47:31:207	37.7	20.8	0	0
2021-04-15 16:47:32:207	37.7	20.8	0	0
2021-04-15 16:47:33:223	37.7	20.8	0	0
2021-04-15 16:47:34:207	37.7	20.8	0	0
2021-04-15 16:47:35:217	37.5	20.8	0	0
2021-04-15 16:47:36:235	37.5	20.6	0	0
2021-04-15 16:47:37:239	37.5	20.7	0	0
2021-04-15 16:47:39:238	37.7	20.9	0	0
2021-04-15 16:47:40:238	37.7	20.9	0	0
2021-04-15 16:47:41:253	37.7	20.9	0	0
2021-04-15 16:47:42:253	37.4	20.9	0	0
2021-04-15 16:47:43:253	37.7	21.2	0	0
2021-04-15 16:47:44:252	37.7	21.3	0	0
2021-04-15 16:47:45:268	37.7	21.3	0	0
2021-04-15 16:47:46:268	37.4	21.3	0	0
2021-04-15 16:47:47:274	37.4	21.1	0	0
2021-04-15 16:47:48:271	37.2	21	0	0
2021-04-15 16:47:49:286	37.2	21.1	0	0
2021-04-15 16:47:50:286	37.4	21.1	0	0
2021-04-15 16:47:52:286	37.4	20.8	0	0
2021-04-15 16:47:53:301	37.4	20.8	0	0
2021-04-15 16:47:54:301	37.7	20.8	0	0
2021-04-15 16:47:55:316	37.7	20.8	0	0
2021-04-15 16:47:56:300	37.9	20.8	0	0
2021-04-15 16:47:57:316	37.9	20.8	0	0
2021-04-15 16:47:58:315	37.9	20.8	0	0
2021-04-15 16:47:59:331	37.9	20.5	0	0
2021-04-15 16:48:00:315	37.9	20.6	0	0
2021-04-15 16:48:01:330	37.9	20.6	0	0
2021-04-15 16:48:02:341	37.9	20.6	0	0
2021-04-15 16:48:03:345	37.9	20.6	0	0
2021-04-15 16:48:04:344	37.9	20.8	0	0
2021-04-15 16:48:05:349	37.9	20.8	0	0
2021-04-15 16:48:06:349	37.9	20.8	0	0
2021-04-15 16:48:07:364	37.9	20.8	0	0
2021-04-15 16:48:09:364	37.6	21.1	0	0
2021-04-15 16:48:10:364	37.6	21	0	0
2021-04-15 16:48:11:379	37.6	21	0	0
2021-04-15 16:48:12:379	37.4	20.8	0	0
2021-04-15 16:48:13:378	37.4	20.8	0	0
2021-04-15 16:48:14:378	37.4	20.7	0	0
2021-04-15 16:48:15:393	37.4	20.7	0	0
2021-04-15 16:48:16:393	37.6	20.7	0	0
2021-04-15 16:48:17:393	37.6	20.5	0	0
2021-04-15 16:48:18:402	37.6	20.4	0	0
2021-04-15 16:48:19:397	37.6	20.4	0	0
2021-04-15 16:48:20:412	37.6	20.4	0	0
2021-04-15 16:48:21:396	37.6	20.7	0	0
2021-04-15 16:48:22:412	37.6	20.7	0	0
2021-04-15 16:48:23:412	37.6	20.7	0	0
2021-04-15 16:48:24:427	37.6	20.7	0	0
2021-04-15 16:48:26:427	37.4	21	0	0
2021-04-15 16:48:27:426	37.4	21	0	0
2021-04-15 16:48:28:442	37.4	21	0	0
2021-04-15 16:48:29:457	37.4	20.8	0	0
2021-04-15 16:48:30:441	37.4	21	0	0
2021-04-15 16:48:31:457	37.4	21	0	0
2021-04-15 16:48:32:456	37.4	21.1	0	0
2021-04-15 16:48:33:472	37.4	20.8	0	0
2021-04-15 16:48:34:456	37.6	20.8	0	0
2021-04-15 16:48:35:471	37.6	20.8	0	0
2021-04-15 16:48:36:480	37.9	20.8	0	0
2021-04-15 16:48:37:486	37.9	20.8	0	0
2021-04-15 16:48:38:480	37.9	20.5	0	0
2021-04-15 16:48:39:487	37.6	20.5	0	0
2021-04-15 16:48:40:494	37.6	20.5	0	0
2021-04-15 16:48:41:502	37.6	20.5	0	0
2021-04-15 16:48:43:501	37.6	20.5	0	0
2021-04-15 16:48:44:509	37.6	20.5	0	0
2021-04-15 16:48:45:517	37.6	20.5	0	0
2021-04-15 16:48:47:515	37.9	20.5	0	0
2021-04-15 16:48:48:524	37.9	20.5	0	0
2021-04-15 16:48:49:533	37.9	20.8	0	0
2021-04-15 16:48:50:526	37.9	20.8	0	0
2021-04-15 16:48:51:531	37.9	20.8	0	0
2021-04-15 16:48:52:536	37.9	20.8	0	0
2021-04-15 16:48:53:536	37.6	20.8	0	0
2021-04-15 16:48:54:551	37.4	20.8	0	0
2021-04-15 16:48:55:535	37.4	20.8	0	0
2021-04-15 16:48:56:551	37.1	20.8	0	0
2021-04-15 16:48:57:550	37.1	20.5	0	0
2021-04-15 16:48:58:566	37.1	20.7	0	0
2021-04-15 16:48:59:550	37.1	20.8	0	0
2021-04-15 16:49:00:565	37.1	20.8	0	0
2021-04-15 16:49:01:565	37.4	20.8	0	0
2021-04-15 16:49:02:580	37.6	20.8	0	0
2021-04-15 16:49:04:584	37.6	20.8	0	0
2021-04-15 16:49:05:583	37.6	20.8	0	0
2021-04-15 16:49:06:599	37.6	20.6	0	0
2021-04-15 16:49:07:598	37.6	20.8	0	0
2021-04-15 16:49:08:598	37.6	20.8	0	0
2021-04-15 16:49:09:598	37.6	20.8	0	0
2021-04-15 16:49:10:613	37.6	20.8	0	0
2021-04-15 16:49:11:613	37.9	20.8	0	0
2021-04-15 16:49:12:613	37.9	20.7	0	0
2021-04-15 16:49:13:613	37.9	20.7	0	0
2021-04-15 16:49:14:628	37.9	20.7	0	0
2021-04-15 16:49:15:628	37.9	20.7	0	0
2021-04-15 16:49:16:627	37.9	2	0	0
2021-04-15 16:49:17:627	37.9	20.7	0	0
2021-04-15 16:49:18:643	37.9	20.7	0	0
2021-04-15 16:49:19:642	37.9	21	0	0
2021-04-15 16:49:20:658	37.9	21	0	0
2021-04-15 16:49:21:642	37.6	21	0	0
2021-04-15 16:49:22:657	37.6	21	0	0
2021-04-15 16:49:23:657	37.6	21	0	0
2021-04-15 16:49:24:672	37.6	21	0	0
2021-04-15 16:49:25:657	37.4	21	0	0
2021-04-15 16:49:26:672	37.4	21	0	0
2021-04-15 16:49:27:672	37.4	20.8	0	0
2021-04-15 16:49:28:687	37.1	20.8	0	0
2021-04-15 16:49:29:671	37.4	20.8	0	0
2021-04-15 16:49:30:687	37.4	20.8	0	0
2021-04-15 16:49:31:686	37.4	20.5	0	0
2021-04-15 16:49:32:702	37.4	20.5	0	0
2021-04-15 16:49:34:701	37.6	20.8	0	0
2021-04-15 16:49:35:715	37.6	21	0	0
2021-04-15 16:49:36:721	37.9	21.3	0	0
2021-04-15 16:49:37:729	37.9	21.3	0	0
2021-04-15 16:49:38:723	37.6	21.3	0	0
2021-04-15 16:49:39:729	37.6	21.3	0	0
2021-04-15 16:49:40:736	37.6	21.3	0	0
2021-04-15 16:49:41:745	37.6	21.2	0	0
2021-04-15 16:49:42:739	37.6	21	0	0
2021-04-15 16:49:43:746	37.6	20.7	0	0
2021-04-15 16:49:44:753	37.6	20.5	0	0
2021-04-15 16:49:45:760	37.6	20.5	0	0
2021-04-15 16:49:47:759	37.9	20.8	0	0
2021-04-15 16:49:48:768	37.9	20.8	0	0
2021-04-15 16:49:49:775	37.9	20.8	0	0
2021-04-15 16:49:50:771	37.9	20.7	0	0
2021-04-15 16:49:51:771	37.9	20.7	0	0
2021-04-15 16:49:52:770	37.9	20.8	0	0
2021-04-15 16:49:53:786	37.9	20.8	0	0
2021-04-15 16:49:54:786	37.7	20.5	0	0
2021-04-15 16:49:55:785	37.7	20.5	0	0
2021-04-15 16:49:56:785	37.7	20.5	0	0
2021-04-15 16:49:57:801	37.4	20.5	0	0
2021-04-15 16:49:58:800	37.2	20.5	0	0
2021-04-15 16:49:59:800	37.2	20.5	0	0
2021-04-15 16:50:00:800	37.2	20.5	0	0
2021-04-15 16:50:01:815	37.2	20.5	0	0
2021-04-15 16:50:02:815	37.4	20.7	0	0
2021-04-15 16:50:03:814	37.4	20.7	0	0
2021-04-15 16:50:04:814	37.4	20.7	0	0
2021-04-15 16:50:05:830	37.7	21	0	0
2021-04-15 16:50:06:829	37.9	21	0	0
2021-04-15 16:50:07:829	37.9	0.2	0	0
2021-04-15 16:50:08:844	37.9	21	0	0
2021-04-15 16:50:09:844	37.9	21	0	0
2021-04-15 16:50:10:860	37.7	20.7	0	0
2021-04-15 16:50:12:858	37.4	20.8	0	0
2021-04-15 16:50:13:866	37.2	20.5	0	0
2021-04-15 16:50:14:866	37.2	20.5	0	0
2021-04-15 16:50:15:865	37.2	20.8	0	0
2021-04-15 16:50:16:865	37.2	20.8	0	0
2021-04-15 16:50:17:881	37.2	20.7	0	0
2021-04-15 16:50:18:881	37.4	20.7	0	0
2021-04-15 16:50:19:896	37.4	20.7	0	0
2021-04-15 16:50:20:880	37.6	20.7	0	0
2021-04-15 16:50:21:892	37.9	20.7	0	0
2021-04-15 16:50:22:891	37.9	20.7	0	0
2021-04-15 16:50:23:907	37.9	20.7	0	0
2021-04-15 16:50:24:891	37.9	20.7	0	0
2021-04-15 16:50:25:906	37.9	20.7	0	0
2021-04-15 16:50:26:906	37.9	20.7	0	0
2021-04-15 16:50:27:922	37.9	20.7	0	0
2021-04-15 16:50:28:906	37.9	20.7	0	0
2021-04-15 16:50:29:921	37.9	20.7	0	0
2021-04-15 16:50:30:921	37.9	20.7	0	0
2021-04-15 16:50:31:936	37.9	20.7	0	0
2021-04-15 16:50:32:920	37.9	20.7	0	0
2021-04-15 16:50:33:936	37.9	20.7	0	0
2021-04-15 16:50:34:936	37.9	20.7	0	0
2021-04-15 16:50:35:957	37.7	20.7	0	0
2021-04-15 16:50:37:957	37.4	20.8	0	0
2021-04-15 16:50:38:964	37.4	20.8	0	0
2021-04-15 16:50:39:971	37.4	20.5	0	0
2021-04-15 16:50:40:980	37.4	20.5	0	0
2021-04-15 16:50:41:973	37.2	20.5	0	0
2021-04-15 16:50:42:978	37.2	20.8	0	0
2021-04-15 16:50:43:989	37.4	20.8	0	0
2021-04-15 16:50:44:999	37.4	20.8	0	0
2021-04-15 16:50:45:988	37.7	20.7	0	0
2021-04-15 16:50:46:994	37.7	20.7	0	0
2021-04-15 16:50:48:003	37.4	20.7	0	0
2021-04-15 16:50:49:011	37.4	21	0	0
2021-04-15 16:50:50:003	37.7	21	0	0
2021-04-15 16:50:50:999	37.4	20.7	0	0
2021-04-15 16:50:52:014	37.4	20.7	0	0
2021-04-15 16:50:53:014	37.4	20.7	0	0
2021-04-15 16:50:55:014	37.4	21	0	0
2021-04-15 16:50:56:029	37.7	21.3	0	0
2021-04-15 16:50:57:029	37.7	21	0	0
2021-04-15 16:50:58:044	37.7	21.3	0	0
2021-04-15 16:50:59:028	37.9	21.3	0	0
2021-04-15 16:51:00:044	37.9	21.3	0	0
2021-04-15 16:51:01:044	37.9	21.3	0	0
2021-04-15 16:51:02:059	37.9	21	0	0
2021-04-15 16:51:03:043	37.9	21	0	0
2021-04-15 16:51:04:058	37.9	20.8	0	0
2021-04-15 16:51:05:058	37.9	20.8	0	0
2021-04-15 16:51:06:074	37.9	20.5	0	0
2021-04-15 16:51:07:058	37.9	20.5	0	0
2021-04-15 16:51:08:073	37.9	20.5	0	0
2021-04-15 16:51:09:073	37.9	20.5	0	0
2021-04-15 16:51:10:088	37.9	20.5	0	0
2021-04-15 16:51:11:072	37.9	20.5	0	0
2021-04-15 16:51:12:088	37.9	20.5	0	0
2021-04-15 16:51:13:088	37.9	20.5	0	0
2021-04-15 16:51:14:103	37.9	20.5	0	0
2021-04-15 16:51:16:102	37.9	20.5	0	0
2021-04-15 16:51:17:102	37.9	20.8	0	0
2021-04-15 16:51:18:118	37.9	20.8	0	0
2021-04-15 16:51:19:117	37.9	20.8	0	0
2021-04-15 16:51:20:117	37.9	21	0	0
2021-04-15 16:51:21:117	37.9	21	0	0
2021-04-15 16:51:22:132	37.7	21	0	0
2021-04-15 16:51:23:132	37.7	21.3	0	0
2021-04-15 16:51:24:132	37.7	21.3	0	0
2021-04-15 16:51:25:147	37.7	21	0	0
2021-04-15 16:51:26:147	37.7	21.3	0	0
2021-04-15 16:51:27:162	37.7	21.5	0	0
2021-04-15 16:51:28:147	37.7	21.5	0	0
2021-04-15 16:51:29:162	37.7	21.8	0	0
2021-04-15 16:51:30:162	37.9	21.8	0	0
2021-04-15 16:51:31:177	37.7	21.6	0	0
2021-04-15 16:51:32:161	37.7	21.8	0	0
2021-04-15 16:51:33:177	37.7	21.8	0	0
2021-04-15 16:51:34:176	37.7	21.6	0	0
2021-04-15 16:51:35:193	37.7	21.3	0	0
2021-04-15 16:51:36:185	37.7	21	0	0
2021-04-15 16:51:37:192	37.7	20.8	0	0
2021-04-15 16:51:38:200	37.7	20.8	0	0
2021-04-15 16:51:39:208	37.9	20.8	0	0
2021-04-15 16:51:41:208	37.9	20.5	0	0
2021-04-15 16:51:42:215	37.9	20.5	0	0
2021-04-15 16:51:43:221	37.9	20.5	0	0
2021-04-15 16:51:44:230	37.9	20.5	0	0
2021-04-15 16:51:45:222	37.9	20.5	0	0
2021-04-15 16:51:46:231	37.9	20.7	0	0
2021-04-15 16:51:47:237	37.9	20.8	0	0
2021-04-15 16:51:48:245	37.9	20.8	0	0
2021-04-15 16:51:49:237	37.9	20.8	0	0
2021-04-15 16:51:50:238	37.9	20.8	0	0
2021-04-15 16:51:51:254	37.9	21	0	0
2021-04-15 16:51:52:269	37.7	21	0	0
2021-04-15 16:51:53:253	37.7	21.3	0	0
2021-04-15 16:51:54:253	37.7	21	0	0
2021-04-15 16:51:55:268	37.7	21	0	0
2021-04-15 16:51:56:268	37.7	21.3	0	0
2021-04-15 16:51:57:268	37.7	21.3	0	0
2021-04-15 16:51:58:268	37.7	21.3	0	0
2021-04-15 16:51:59:267	37.7	21	0	0
2021-04-15 16:52:00:283	37.7	21	0	0
2021-04-15 16:52:02:282	37.4	20.8	0	0
2021-04-15 16:52:03:298	37.4	20.8	0	0
2021-04-15 16:52:04:297	37.4	20.5	0	0
2021-04-15 16:52:05:313	37.4	20.5	0	0
2021-04-15 16:52:06:297	37.4	20.5	0	0
2021-04-15 16:52:07:312	37.1	20.5	0	0
2021-04-15 16:52:08:312	37.4	20.5	0	0
2021-04-15 16:52:09:318	37.4	20.5	0	0
2021-04-15 16:52:10:317	37.6	20.7	0	0
2021-04-15 16:52:11:317	37.6	20.7	0	0
2021-04-15 16:52:12:336	37.6	20.7	0	0
2021-04-15 16:52:13:338	37.4	20.8	0	0
2021-04-15 16:52:14:322	37.4	20.7	0	0
2021-04-15 16:52:15:338	37.6	20.7	0	0
2021-04-15 16:52:16:338	37.6	20.7	0	0
2021-04-15 16:52:17:353	37.6	20.7	0	0
2021-04-15 16:52:19:350	37.6	20.5	0	0
2021-04-15 16:52:20:365	37.6	20.5	0	0
2021-04-15 16:52:21:365	37.9	20.5	0	0
2021-04-15 16:52:23:364	37.9	20.7	0	0
2021-04-15 16:52:24:380	37.9	20.7	0	0
2021-04-15 16:52:25:380	37.9	20.7	0	0
2021-04-15 16:52:26:398	37.9	21	0	0
2021-04-15 16:52:27:373	37.9	21	0	0
2021-04-15 16:52:28:389	37.6	21	0	0
2021-04-15 16:52:29:397	37.6	21	0	0
2021-04-15 16:52:30:412	37.6	21	0	0
2021-04-15 16:52:31:396	37.6	21	0	0
2021-04-15 16:52:32:411	37.6	21	0	0
2021-04-15 16:52:33:411	37.6	21	0	0
2021-04-15 16:52:34:426	37.6	21	0	0
2021-04-15 16:52:35:419	37.4	21	0	0
2021-04-15 16:52:36:425	37.4	21	0	0
2021-04-15 16:52:37:433	37.1	21	0	0
2021-04-15 16:52:38:441	37.1	21	0	0
2021-04-15 16:52:40:444	37.1	20.7	0	0
2021-04-15 16:52:41:450	37.1	20.7	0	0
2021-04-15 16:52:42:456	37.1	20.5	0	0
2021-04-15 16:52:43:466	37.4	20.5	0	0
2021-04-15 16:52:44:456	37.6	20.7	0	0
2021-04-15 16:52:45:461	37.9	20.7	0	0
2021-04-15 16:52:46:461	37.6	20.7	0	0
2021-04-15 16:52:47:480	37.6	20.7	0	0
2021-04-15 16:52:48:470	37.6	20.7	0	0
2021-04-15 16:52:49:476	37.6	20.7	0	0
2021-04-15 16:52:50:476	37.6	20.7	0	0
2021-04-15 16:52:51:491	37.6	20.7	0	0
2021-04-15 16:52:52:481	37.6	20.5	0	0
2021-04-15 16:52:53:491	37.6	20.5	0	0
2021-04-15 16:52:54:491	37.9	20.5	0	0
2021-04-15 16:52:55:495	37.9	20.5	0	0
2021-04-15 16:52:56:495	37.9	20.5	0	0
2021-04-15 16:52:57:503	37.9	20.5	0	0
2021-04-15 16:52:58:503	37.6	20.5	0	0
2021-04-15 16:52:59:526	37.6	20.5	0	0
2021-04-15 16:53:00:508	37.6	2	0	0
2021-04-15 16:53:01:523	37.6	20.8	0	0
2021-04-15 16:53:02:523	37.7	21	0	0
2021-04-15 16:53:03:538	37.4	21	0	0
2021-04-15 16:53:05:537	36.9	21	0	0
2021-04-15 16:53:06:537	37.2	21	0	0
2021-04-15 16:53:07:553	37.2	21	0	0
2021-04-15 16:53:08:552	36.9	21	0	0
2021-04-15 16:53:09:552	36.9	20.8	0	0
2021-04-15 16:53:10:552	36.9	20.5	0	0
2021-04-15 16:53:11:567	37.2	20.5	0	0
2021-04-15 16:53:12:567	37.4	20.5	0	0
2021-04-15 16:53:13:567	37.7	20.5	0	0
2021-04-15 16:53:14:567	37.7	20.8	0	0
2021-04-15 16:53:15:582	37.7	20.8	0	0
2021-04-15 16:53:16:579	37.9	20.8	0	0
2021-04-15 16:53:17:579	37.9	20.8	0	0
2021-04-15 16:53:18:579	37.9	21	0	0
2021-04-15 16:53:19:594	37.7	21	0	0
2021-04-15 16:53:20:609	37.7	21	0	0
2021-04-15 16:53:21:593	37.7	21	0	0
2021-04-15 16:53:22:609	37.7	20.8	0	0
2021-04-15 16:53:23:609	37.7	21	0	0
2021-04-15 16:53:24:624	37.7	21	0	0
2021-04-15 16:53:25:608	37.7	21.3	0	0
